SMILES,mol_id,improve
CC(C)C([CH2][CH][CH]C(C)(C)S(C)(=O)=O)c1cccnc1,68,3.092473968
CC(C)[CH]C([NH2+]CC(C)(C)S(C)(=O)=O)c1cccnc1,68,0.51467047
CC(C)[CH]C([CH][CH]CC(C)S(C)(=O)=O)c1cccnc1,68,2.291017387
CC(C)C([CH2][CH]C(C)CS(C)(=O)=O)c1cccnc1,68,2.712266381
CC(C)C([CH][CH]C(C)CS(C)(=O)=O)c1cccnc1,68,2.293333304
CC(C)C([CH][CH]C(C)CCS(C)(=O)=O)c1cccnc1,68,2.721173541
CC(C)C([CH]C[C](C)CCS(C)(=O)=O)c1cccnc1,68,3.068238361
CC(C)CC([CH]CC(C)CS(C)(=O)=O)c1cccnc1,68,2.996391233
CC(C)CC([CH]CC(C)CCS(C)(=O)=O)c1cccnc1,68,3.518736957
CC(C)CCC([CH]CC(C)CS(C)(=O)=O)c1cccnc1,68,3.395003354
CC(C)CCC([CH]CC(C)CCS(C)(=O)=O)c1cccnc1,68,3.907164953
CC(C)CCC([CH]CC(C)CCCCS(C)(=O)=O)c1cccnc1,68,4.739594737
CC(C)CCC([CH]CC(C)CCCCCS(C)(=O)=O)c1cccnc1,68,5.150588345
CC(C)CCCC([CH]CC(CCCCC(C)C)S(C)(=O)=O)c1cccnc1,68,5.814728399
CCCN[C]1(C#N)CCNC[N+](N2CC(C)OC[CH]2C)C1,69,-2.254519884
CCCN[C](C#N)C1CC[N+](N2CC(C)OC[CH]2C)C1,69,-1.43206221
CCCN[C](C#N)C1CC[N+](N2CC(C)OCC2[CH])C1,69,-2.131205177
CCCN[C](C#N)C1CC[C](N2CC(C)OC[CH]2C)C1,69,0.290678889
CCCNC1(C#N)CCN([C]2[CH][CH][CH][C]2C(C)OC)C1,69,-0.514520003
CCCNC1(C#N)CCC([C]2[CH][CH][CH][C]2C(C)OC)C1,69,0.533204109
CCCNC1(C#N)CCC([C]2N=C[CH][C]2C(C)OC)C1,69,-0.026561606
CCCNC1(C#N)CCC(N2[CH][CH][CH][C]2C(C)OC)C1,69,-0.247719683
CCCNC1(C#N)CCC(N2[CH][CH]C(C)(OC)OC2)C1,69,-0.830395562
CCCNC1(C#N)CCC(N2[CH]C(C)OCC2CC)CC1,69,0.843866124
CCCNC1(C#N)CCC(N2[CH]C(C)C(C)OC2)CC1,69,0.549417524
CCCNC1(C#N)CCC(C2CC(C)C(C)CO2)CC1,69,1.781979383
CCCNC1(C#N)CCC(N2CC(C)(OC)CCO2)CC1,69,0.436611218
CCCNC1(C#N)CCC(N2CC(C)(CC)CCO2)CC1,69,1.519182274
CCCNC1(C#N)CCC(N2CCC(C)C(C)(C)C2)CC1,69,2.284998045
CCCNC1(C#N)CCC(C2CCC(C)C(CC)CC2)CC1,69,3.827873319
CCCNC1(C#N)CCC(C2CCC(C)C(C)(CC)CC2)CC1,69,4.02582601
CCCNC1(C#N)CCC(C2CCC(C(C)CC)CC2)CC1,69,4.306996241
CCCNC1(C#N)CCC(C2CCC(C(C)CC)CC2)CCC1,69,4.32525601
CCCNC1(C#N)CCC(C2CCC(C(C)C)CC(CC)C2)CC1,69,4.431962658
CCCNC1(C#N)CCC(C2CCC(C(C)CC)CC2)CCC1CC,69,4.522221012
CCCN[C]1(C#N)CCNC[N+](C2N(C)OC[CH]C2C)C1,69,-2.693258307
CCCN[C]1(C#N)CCNC([CH]N2C(C)OC[CH]C2C)C1,69,-1.611291819
CCCN[C]1(C#N)CCNC([C+]2C(C)N(C)OC[CH]2)C1,69,-2.077349683
CCCN[C]1(C#N)CCNC([C]2[CH][CH]C(C)OC[CH]2)C1,69,-1.18294811
CCCNC1(C#N)CCN([C]2[CH]N(C)[CH]CO2)CC1C,69,-1.246814014
CCCNC1(C#N)CCN([C]2[C](SC#N)CCO2)CC1C,69,-0.227358922
CCCNC1(C#N)CCN([C]2[C](SC#N)CCO2)CC1,69,0.458317951
CCCNC1(C#N)CCN([P+]2(C#N)OCO2)CC1C,69,-1.031219644
CCCNC1(C#N)CCC(N2CC(C)[CH]OC2C)CC1,69,0.569610656
CCCNC1(C#N)CCC(N2CC(C#N)OCO2)CC1,69,-0.655295484
CCCNC1(C#N)CCC(N2CC(C)OCC2C)CC1,69,0.804029447
CCCNC1(C#N)CCC(N2CC(SCC)CC2C)CC1,69,1.66169203
CCCNC1(C#N)CCC(N2CC(SCC)=CC2C)CC1,69,1.801728167
CCCNC1(C#N)CCC(N2CC(SCC)CCC2C)CC1,69,2.1274076
CCCNC1(C#N)CCC(N2CC(SCCC)CCC2C)CC1,69,2.557518048
CCCNC1(C#N)CCC(N2CC(SCCC)=CC2C)CC1,69,2.23260567
CCCNC1(C#N)CCC(N2CC(SCCC)CC(C)CC2)CC1,69,2.977575528
CCCNC1(C#N)CCC(N2CCC(SCCCC)CC2C)CC1,69,3.014215574
CCCNC1(C#N)CCC(C2CCC(SCCC)CC(C)CC2)CC1,69,4.574654579
CCCNC1(C#N)CCC(C2CCC(SCCCC)CC2CCC)CC1,69,4.805815192
CCCNC1(C#N)CCC(C2CCC(SCCCC)CC(C)CC2)CC1,69,5.00118068
CCCNC1(C#N)CCC(C2CCC(SCCCC)CC(C)CCC2)CC1,69,4.981281156
CCCNC1(C#N)CCC(C2CCC(C3C(C)CCC3(C)C)CC2)CC1,69,4.799191457
CCCNC1(C#N)CCC(C2CCC(C3(CCC)CC3)CCCC2)CC1,69,5.248721218
CCCNC1(C#N)CCC(C2CCC(C3(CCC)CCCC3C)CC2)CC1,69,5.236041958
CCCNC[C](C#N)C1CC[N+](N2CC(C)OC[CH+]2)CC1,69,-1.333097074
CCCNC[P+]1(C#N)CCN([C]2N(C)OC(C)[CH]2)CC1,69,-1.274452656
CCCNC1(C#N)CC[CH]C(N2CC(C)OC[CH+]2C)CC1,69,-0.679027712
CCCNC1(C#N)CC[N+](N2CC(C)OC(C)[CH]2)CC1,69,-1.305179454
CCCNC1(C#N)CC[CH]C(N2CC(C)OC[CH]2C)C1,69,-0.313896953
CCCNC1(C#N)CCO[C](N2CC(C)OC[CH]2C)C1,69,-0.439513859
CCCNC1(C#N)CCOC([C]2[CH][CH]C(C)O[CH]2)=C1,69,-0.784427218
CCCNC1(C#N)CCOC([C]2[CH][CH]C(C)(C)O2)C1,69,-0.155298495
CCCNC1(C#N)CCN([C]2OC(C)(C)OC[CH]2)C1,69,-0.601784778
CCCNC1(C#N)CCOC([C]2[CH][CH]C(C)O2)=C1,69,-0.837340714
CCCNC1(C#N)CC[C](N2CC(C)OCO2)CC1,69,-0.165042654
CCCNC1(C#N)CCC([C]2OC(C)CCC2)C1,69,1.142451895
CCCNC1(C#N)CCC([C]2OC(C)CCC2)CC1,69,2.060906064
CCCNC1(C#N)CCC(C2OC(C)CCC2)CC1,69,2.001799962
CCCNC1(C#N)CCC(C2OC(C)CCC2C)CC1,69,1.879449713
CCCNC1(C#N)CCC(C2OC(C)(C)CCC2)CC1,69,2.54664207
CCCNC1(C#N)CCC(C2OC(C)(C)CCC2C)CC1,69,2.400334551
CCCNC1(C#N)CCC(C2OCOC(C)(C)C2C)CC1,69,1.438171686
CCCNC1(C#N)CCC(C2CCC(C)(C)C(C)O2)CC1,69,2.374828981
CCCNC1(C#N)CCC(C2CCC(C)(C)C(C)C2)CC1,69,3.416603517
CCCNC1(C#N)CCC(C2CCC(C)(C)C(C)C2)CCC1,69,3.563666456
C[CH]C(O)CC#CC[NH+]1CCC[N+](c2cccnc2)C1,70,-1.190981355
C[CH]C(O)CC#CC[NH+]1CCCC(c2cccnc2)C1,70,-0.039835521
C[CH]C(O)CC#CC[CH+]C1CCC(c2cccnc2)C1,70,2.930601959
C[CH]C(O)CC#CC[CH]C1CCC(c2cccnc2)CC1,70,4.316680736
C[CH]C(O)CC#CC#CCC1CCC(c2cccnc2)CC1,70,4.319387517
C[CH]C(O)CC#CC#CCC1CCC(c2cccnc2)C1,70,3.366312003
C[CH]C(C)CC#CCC1CCC(c2cccnc2)CC1,70,5.831546065
CC(C)C#CCC(C)CC1CCC(c2cccnc2)CC1,70,6.531824128
CC(C)C#CCC(C)CC1CCCC(c2cccnc2)CC1,70,6.511964947
CCC(C)C#CCC(C)CC1CCCC(c2cccnc2)CC1,70,6.692327474
CCC(C)CC#CC(C)CC1CCCC(c2cccnc2)CC1,70,6.641092509
CC(C)CC#CCC(C)CC1CCCC(c2cccnc2)CC1,70,6.919390989
CC(C)CCCCC(C)CCCCCC1CCC(c2cccnc2)CC1,70,9.712057798
CCC(C)CCCC(C)CCCCCC1CCCC(c2cccnc2)CC1,70,9.440227515
CC(C)CCCCC(C)CCCCCC1CCCC(c2cccnc2)CC1,70,9.660927769
C[CH]C(O)CC#CC[CH+]C1CCCC(c2cccnc2)C1,70,3.392776152
CCC(O)CC#CC[CH+]C1CCCC(c2cccnc2)C1,70,3.853109985
CCC(O)CC#CC[CH]C1CCCC(c2cccnc2)C1,70,4.228930919
CCC(O)CC#CCCC1CCCC(c2cccnc2)C1,70,4.898577741
CCC(O)CC#CCC1CCCC(c2cccnc2)C1,70,4.498508166
CCC(O)CC#CCC1CCCC(c2cccnc2)C(C)C1,70,4.910311522
CCC(C)CC#CCCC1CCCC(c2cccnc2)C1,70,6.205667022
CCC(C)CC#CCCC1CCCC(c2cccnc2)CCC1,70,7.520094508
CCC(C)CCCCCC1CCCC(c2cccnc2)CCCC1,70,8.331344297
CCC(C)CCCCCC1CCCCC(c2cccnc2)CCCC1,70,9.145116129
CCC(C)CCCCCC(CCCC)C1CCCC(c2cccnc2)C1,70,8.840918709
CCC(C)CCCCCC(CCCC)C1CCCC(c2cccnc2)CC1,70,9.325941716
CCC(C)CCCCC(CCCC)C1CCCC(c2cccnc2)CCC1,70,9.621558919
CCC(C)CCCCC(C)CCC1CCCCC(c2cccnc2)CCC1,70,9.024597225
CCC(C)CCCCC(C)CCCC1CCCCC(c2cccnc2)CCC1,70,9.402140625
CC(C)CCCCCCCCCCCC1CCCCC(c2cccnc2)CCC1,70,10.44546276
C[CH]C(O)CC#CC[NH+]1CCC[N]C(c2cccnc2)C1,70,-1.163512335
C[CH]C(O)CC#CC[NH+]1CCC[C](c2cccnc2)C1,70,-0.230255546
CCC(O)CC#CC[NH+]1CCCC(c2cccnc2)C1,70,0.434697821
CCC(O)CC#CC[C]1CCC[NH+](c2cccnc2)C1,70,0.622491855
CCC(O)CC#CC[C]1CCCC(c2cccnc2)C1,70,4.210464268
CCC(CCCCCC1CCCC(c2cccnc2)C1)CC,70,7.993928129
CCC(CCCCCCC1CCCC(c2cccnc2)C1)CC,70,8.381155291
CCC(C)CCCCCC1CCCC(c2cccnc2)C(C)C1,70,7.864496006
CCC(C)CCCCCCCCC1CCCC(c2cccnc2)C1,70,8.649671324
CCC(C)CCCCCCCCCC1CCCC(c2cccnc2)C1,70,9.029798531
CCC(C)CCCCCCCCCCCCC1CCCC(c2cccnc2)C1,70,10.1600152
CCC(CCCCCCCCCCCCC1CCCC(c2cccnc2)C1)CC,70,10.66010991
CC(C)OCCS(=O)(=O)N[CH]CC1CCCCC[NH2+]1,71,-0.613660659
CC(C)OCCS(=O)(=O)N[CH]CC1CCCCC[SH+]1,71,0.637839341
CC(C)OCCS(=O)(=O)N[CH]CC1CCCCC[CH]1C,71,2.912846054
CC(C)OCCS(=O)(=O)N[CH]CC1CCCCC[CH]1,71,2.333907571
CC(C)OCCS(=O)(=O)NC1[CH]CCCCC[CH+]1,71,1.75917721
CC(C)OCCS(=O)(=O)NC1CCCCCC[CH][CH]1,71,1.99421016
CC(C)OCCS(=O)(=O)NC1CCCCCC[CH]C1C,71,2.448209976
CC(C)OCCS(=O)(=O)NCCC1CCCCC[CH]1,71,2.679997106
CC(C)OCCS(=O)(=O)NCCC1CCCCCC[CH]1,71,3.119034945
CC(C)OCCS(=O)(=O)NCCC1CCCCCCC1,71,4.375968071
CC(C)OCCS(=O)(=O)NCCC1CCCCCCCC1,71,4.356773616
CC(C)OCCS(=O)(=O)NCCC1CCCCCCCCC1,71,4.750606942
CC(C)OCCS(=O)(=O)NCCC1CCCCCCCCCC1,71,5.141149721
CC(C)OCCS(=O)(=O)NCCC1CCCCCCCCCCC1,71,5.528808851
CC(C)OCCS(=O)(=O)NCCC1CCCCCCCCCCCC1,71,5.913923655
CC(C)OCCS(=O)(=O)NC1CCCCCCCCCCCCCCC1,71,6.508871369
CC(C)OCCS(=O)(=O)N[IH2]1CCCCC[CH]1[NH3+],71,-0.685903155
CC(C)OCCS(=O)(=O)N[IH2]1CCCCC[NH2+]1,71,-1.016784434
CC(C)OCCS(=O)(=O)N[CH]C1CCCC[CH][CH]1C,71,1.87066005
CC(C)OCCS(=O)(=O)N[IH2]1CCCCC[CH]1C,71,1.484087897
CC(C)OCCS(=O)(=O)N[PH]1CCCCC[CH]1C,71,1.466455416
CC(C)OCCS(=O)(=O)N[C]1CCCCC[CH]1C,71,2.670408666
CC(C)OCCS(=O)(=O)NC1CCCCC[CH]1C,71,2.829951334
CC(C)OCCS(=O)(=O)NC1CCCCCC[CH]1,71,2.4186226
CC(C)OCCS(=O)(=O)NC1CCCCCCC1C,71,3.242242772
CC(C)OCCS(=O)(=O)NC1CCCCCCCCC1,71,4.193618022
CC(C)OCCS(=O)(=O)NC1CCCCCCCCCC1,71,4.586558362
CC(C)OCCS(=O)(=O)NC1CCCCCCCCCCC1,71,4.976168233
CC(C)OCCS(=O)(=O)NC1CCCCCCCCCCCC1,71,5.362877413
CC(C)OCCS(=O)(=O)NC1CCCCCCCCCCCCC1,71,5.747041204
CC(C)OCCS(=O)(=O)NC1CCCCCCCCCCCCCC1,71,6.128956049
CC(C)OCCS(=O)(=O)N[SH]CC1CCCCC[NH2+]1,71,-1.149943837
CC(C)OCCS(=O)(=O)N[SH]CC1CCCCC[CH]1,71,1.797624392
CC(C)OCCS(=O)(=O)N[SH]CC1CCCCCC1C[NH3+],71,0.033933496
CC(C)OCCS(=O)(=O)N[SH]CC1CCCCCC1C[CH],71,1.999738615
CC(C)OCCS(=O)(=O)N[CH]CC1CCCCCC1C[O],71,1.942126148
CC(C)OCCS(=O)(=O)N[CH]CC1CCCCCCC1[CH],71,2.567575034
CC(C)OCCS(=O)(=O)N[CH]CC1CCCCCCC1C[O],71,2.395946742
CC(C)OCCS(=O)(=O)N[CH]CC1CCCCCCCC1,71,3.965083564
CC(C)OCCS(=O)(=O)N[CH]CC1CCCCCCCCC1,71,4.385698183
CC(C)OCCS(=O)(=O)N[CH]CC1CCCCCCCCCC1,71,4.800550135
CC(C)OCCS(=O)(=O)NC[C]1CCCCCCCCCCCC1,71,5.036015593
CC(C)OCCS(=O)(=O)NCC[C]1CCCCCCCCCCCC1,71,5.404894262
CC(C)OCCS(=O)(=O)NCC[C]1CCCCCCCCCCCCC1,71,5.806695464
CN1CCO[NH2+]C(CN(C)C2(C[NH3+])CCCCC2)C1,72,-2.562486157
CN1CCOOC(CN(C)C2(C[NH3+])CCCCC2)C1,72,-0.568532311
CN1CCOC(CN(C)C2(C[NH3+])CCCCC2)CC1,72,0.50844974
CN1CCOC(CN(C)C2(CN)CCCCC2)CCC1,72,2.242330257
CN1CCOC(CN(C)C2(CCl)CCCCC2)CCC1,72,3.347801107
CN1CCOC(CN(C)C2(CCl)CCCCC2)CCCC1,72,3.357327377
CN1CCOC(CN(C)C2(CCl)CCCCC2)CCCCC1,72,3.774761267
CN1CCOC(CN(C)C2(CCl)CCCCC2)CCCCCC1,72,4.186804092
CN1CCCOC(CN(C)C2(CCl)CCCCC2)CCCCC1,72,4.189191504
CCN1CCOC(CN(C)C2(CCl)CCCCC2)CCCCCC1,72,4.642307625
CN1CCO[CH]C(CN(C)C2(C[NH3+])CCCCC2)CC1,72,0.298122281
CN1CCO[CH]C(CN(C)C2(C[NH3+])CCCCC2)C1,72,-0.218542311
CN1CCOC(C[N+](C)(CN)C2(C)CCCCC2)C1,72,0.640811045
CN1CCOC(C[N+](C)(CN)C2CCCCC2)CC1,72,1.001125946
CN1CCOC(C[N+](C)(CN)C2CCCCC2)C1,72,0.529646944
CN1CCOC(CN(C)C2(C)CCCCC2)CC1,72,2.73171991
CN1CCOC(CC(C)C2(C)CCCCCC2)C1,72,3.756160972
CN1CCOC(CC(C)(C)C2(C)CCCCC2)C1,72,3.767356489
CN1CCOC(CC(C)C2(C)CCCCCC2)CC1,72,4.227679792
CN1CCOC(CC(C)C2(C)CCCCCC2)CCCC1,72,4.716784865
CN1CCOC(CC(C)C2(C)CCCCCCCCC2)C1,72,4.632145634
CN1CCOC(CC(C)C2(C)CCCCCCCCCC2)C1,72,5.049320622
CN1CCOC(CC(C)C2(C)CCCCCCCCCC2)CC1,72,5.487802908
CN1CCOC(CC(C)C2(C)CCCCCCCCCCC2)C1,72,5.461128083
CN1CCOC(CC(C)C2(C)CCCCCCCCCCC2)CC1,72,5.893755179
CN1CCOC(CC(C)(C)C2(C)CCCCCCCCCC2)C1,72,5.530800929
CN1CCOC(CC(C)(C)C2(C)CCCCCCCCCCC2)C1,72,5.946273442
CN1CCOC[NH2+]C(CN(C)C2(C[NH3+])CCCCC2)C1,72,-2.422631282
CN1CCOC(C[NH2+]C(C)(CN)C2CCCCC2)C1,72,-0.50111508
CN1CCOC(CN(C)C2(C[NH3+])CCCCC2)CCC1,72,1.016608799
CN1CCOC(CN(C)C2(CC[NH3+])CCCCC2)C1,72,0.311095894
CN1CCOC(CN(C)C2(CC[NH3+])CCCCC2)CC1,72,0.814221755
CN1CCOC(CN(C)C2(CC[NH3+])CCCCC2)CCC1,72,1.317566602
CN1CCOC(CN(C)C2(CC[NH3+])CCCCC2)CCCC1,72,1.34251841
CN1CCOC(CN(C)C2(CC[NH3+])CCCCC2)CCCCC1,72,1.774349546
CN1CCOC(CN(C)C2(CC(N)CC[NH3+])CCCCC2)CC1,72,0.083818588
CN1CCOC(CN(C)C2(CC(C)C)CCCCC2)CCC1,72,4.20118426
CN1CCOC(CN(C)C2(CC(=O)O)CCCCC2)CCC1,72,2.741080538
CN1CCOC(CN(C)C2(C3(C)CCCCC3)CCCC2)CC1,72,3.931423247
CN1CCOC(CN(C)C2(CC(C)C)CCCCC2)CCCCC1,72,4.608972764
CN1CCOC(CN(C)C2(C3(C)CCCCC3)CCCCC2)CC1,72,4.358458522
CN1CCOC(CN(C)C2(C3CCCCC3)CCCCC2)CCCCC1,72,5.08814163
CN1CCOC(CN(C)C2(C3CCCCC3)CCCCC2)CCCCCC1,72,5.487316681
CN1CCOC(CN(C)C2(C3CCCCC3)CCCCC2)CCCC1,72,4.685490109
CN1CCOC(CN(C)C2(CC3CCCCC3)CCCCC2)CCCC1,72,5.155351953
CN1CCOC(CN(C)C2(CC3CCCCC3)CCCCC2)CCCCC1,72,5.551974714
CN1CCOC(CN(C)C2(CC3CCCCC3)CCCCC2)CCCCCC1,72,5.945669494
CC[NH+]1CCC2(CC1)OC[N+](C(=O)[O-])N2C(=O)c1ccc(F)cc1,73,0.098140958
CC[NH+]1CCC2(CC1)OCN(C(=O)[O-])N2C(=O)c1ccc(F)cc1,73,0.461103645
CC[NH+]1CCC2(CC1)OCN(C(C)=O)N2C(=O)c1ccc(F)cc1,73,1.93020973
CC[NH+]1CCC2(CC1)OCN(C(C)C)N2C(=O)c1ccc(F)cc1,73,2.744633955
CC[C-]1CCC2(CC1)OCN(C(C)C)N2C(=O)c1ccc(F)cc1,73,5.786972864
CCOC1CCC2(CC1)OCC(C)=C(C)N2C(=O)c1ccc(F)cc1,73,6.828111934
CCCOC1CCC2(CC1)OCC(C)=C(C)N2C(=O)c1ccc(F)cc1,73,7.215933443
CCCOC1CCC2(CC1)OC(C)=C(C)N2C(=O)c1ccc(F)cc1,73,7.265878088
CCC1CCC2(CC1)OCC(C)=C(C)N2C(=O)c1ccc(F)cc1,73,7.485375172
CCCC1CCC2(CC1)OCC(C)=C(C)N2C(=O)c1ccc(F)cc1,73,7.884438528
CCCC1CCC2(CC1)OCC(C(C)C)N2C(=O)c1ccc(F)cc1,73,7.44955238
CCCCC1CCC2(CC1)OCC(C(C)C)N2C(=O)c1ccc(F)cc1,73,7.843741331
CCCCCCC1CCC2(CC1)OCC(C(C)C)N2C(=O)c1ccc(F)cc1,73,8.63268062
CCCCCC1CCC2(CC1)OCC(C(C)C)N2C(=O)c1ccc(F)cc1,73,8.245496636
CC[NH+]1CCC2(CC1)OC[CH](C(=O)[O-])N2C(=O)c1ccc(F)cc1,73,0
CC[NH+]1CCC2(CC1)OC[CH]C(C(=O)[O-])N2C(=O)c1ccc(F)cc1,73,-0.165340258
CC[NH+]1CCC2(CC1)OCC(C(=O)[O-])N2C(=O)c1ccc(F)cc1,73,0
CCC1CCC2(CC1)C[CH]C(C(=O)[O-])N2C(=O)c1ccc(F)cc1,73,4.167329495
CCC1CCC2(CC1)OCC(C(=O)[O-])N2C(=O)c1ccc(F)cc1,73,3.910831688
CCC1CCC2(CC1)CCC(C(=O)[O-])N2C(=O)c1ccc(F)cc1,73,4.617406774
CCC1CCC2(CC1)CCC(C(=O)O)N2C(=O)c1ccc(F)cc1,73,6.300190815
CCC1CCC2(CC1)CCC(C(C)=O)N2C(=O)c1ccc(F)cc1,73,6.731979104
CCC1CCC2(CC1)CC(C(C)=O)N2C(=O)c1ccc(F)cc1,73,6.335886734
CCC1CCC2(CC1)CCC(CC(C)=O)N2C(=O)c1ccc(F)cc1,73,7.040393698
CCCC1CCC2(CC1)CCC(CC(C)=O)N2C(=O)c1ccc(F)cc1,73,7.43179307
CCCC1CCC2(CC1)CCC(CCC(C)=O)N2C(=O)c1ccc(F)cc1,73,7.832301697
CC[NH+]1CCC2(CC1)OC[CH](C(=O)Cl)N2C(=O)c1ccc(F)cc1,73,2.194053387
CCC1CCC2(CC1)OC[CH](C(=O)Cl)N2C(=O)c1ccc(F)cc1,73,6.104885075
CCC1CCC2(CC1)OCC(C(=O)Cl)N2C(=O)c1ccc(F)cc1,73,6.104885075
CCC1CCC2(CC1)OCC(C(=O)Cl)=CCN2C(=O)c1ccc(F)cc1,73,6.712158838
CCC1CCC2(CC1)OCCC(C(=O)Cl)N2C(=O)c1ccc(F)cc1,73,6.446988424
CCC1CCC2(CC1)OCCC(C(=C)Cl)N2C(=O)c1ccc(F)cc1,73,7.302906006
CCCC1CCC2(CC1)OCCC(C(=C)Cl)N2C(=O)c1ccc(F)cc1,73,7.698204872
CC[NH+](CCNC(=O)N[NH2+]C1CC(=O)N(C(C)(C)C)C1)C(C)C,74,-2.44113928
CC[NH+](CCNC(=O)N[CH]C1CC(=O)N(C(C)(C)C)C1)C(C)C,74,-0.151717754
CC[NH+](CCNC(=O)NN1CC(=O)N(C(C)(C)C)C1)C(C)C,74,-0.780034915
CC[NH+](CCNC(=O)NC1CC(=O)N(C(C)(C)C)C1)C(C)C,74,0
CC[S+](CCNC(=O)NC1CC(=O)N(C(C)(C)C)C1)C(C)C,74,1.987219098
CC[S+](CCNC(=O)NC1CC(=O)N(C(C)(C)C)C1)C(C)C(C)C,74,2.376900957
CC[CH+]C(CCNC(=O)NC1CC(=O)N(C(C)(C)C)C1)C(C)(C)C,74,3.516439098
CC[C+](CCNC(=O)NC1CC(=O)N(C(C)(C)C)C1)C(C)C(C)C,74,3.392010527
CC[C+](CCNC(=O)NC1CC(=O)N(C(C)(C)C)C(C)C1)C(C)C,74,3.441231406
CC[C+](CCNC(=O)NC1CC(=O)N(C(C)(C)C)C(C)C1)C(C)(C)C,74,3.846506887
CC[C+](CCNC(=O)NC1CC(=O)N(C(C)(C)C)C(C(F)(F)F)C1)CC,74,3.727430583
CC[C+](CCNC(=O)NC1CC(=O)N(C(C)(C)C)C(C(C)(C)C)C1)CC,74,4.255029226
CC[C+](CCNC(=O)NC1CC(=O)N(C(C)(C)C(C)(C)C)C1)C(C)(C)C,74,4.239731245
CC[C+](CCNC(=O)NC1CC(=O)N(C(C)(C)C)C(C(C)(C)C)C1)C(C)C,74,4.451813852
CC[C+](CCNC(=O)NC1CC(=O)N(CCC(C)(C)C)C1)C(C)(C)C(C)C,74,4.777099632
CCC(CCCNC(=O)NC1CC(=O)N(C(C)(C)C(C)(C)C)C1)C(C)(C)C,74,5.131441655
CC[NH+](CCNC(=O)NC1CC(=O)N(C(C)(C)C)C1)C(C)(C)C,74,0.409690481
CC[N+](CCNC(=O)NC1CC(=O)N(C(C)(C)C)C1)C(C)(C)C,74,2.23700607
CC[S+](CCNC(=O)NC1CC(=O)N(C(C)(C)C)C1)C(C)(C)C,74,2.375237404
CC[S+](CCNC(=O)NC1CC(=O)N(C(C)(C)C)C1C(C)C)C(C)C,74,2.573125619
CC[S+](CCNC(=O)NC1CC(=O)N(C(C)(C)C)C1)C(C)C(C)(C)C,74,2.759352365
CC[C+](CCNC(=O)NC1CC(=O)N(C(C)(C)C)C1)C(C)C(C)(C)C,74,3.778827242
CC[C+](CCNC(=O)NC1CC(=O)N(C(C)(C)C)C1)c1ccc(C(C)C)cc1,74,4.703669837
CC[NH+](CCNC(=O)N[C]1CC(=O)N(C(C)(C)C)C1)C(C)C,74,-0.089331121
CC[NH+](CCNC(=O)NOC1CC(=O)N(C(C)(C)C)C1)C(C)C,74,-0.433788964
CC[NH+](CCNC(=O)NCC1CC(=O)N(C(C)(C)C)C1)C(C)C,74,0.280848614
CC[NH+](CCCNC(=O)NC1CC(=O)N(C(C)(C)C)C1)C(C)C,74,0.451088589
CC[NH+](CCCNC(=O)NCC1CC(=O)N(C(C)(C)C)C1)C(C)C,74,0.724516681
CC[CH]C(CCNC(=O)NCC1CC(=O)N(C(C)(C)C)C1)C(C)CC,74,3.84961699
CC[CH]C(CCNC(=O)NCC1CC(=O)N(C(C)(C)C)C1)C(C)(C)C,74,4.004473913
CC[CH]C(CCCNC(=O)NC1CC(=O)N(C(C)(C)C)C1)C(C)(C)C,74,4.188438948
CC[C+](CCCNC(=O)NC1CC(=O)N(C(C)(C)C)C(C)C1)C(C)C,74,3.884780206
CC[CH]C(CCCNC(=O)NC1CC(=O)N(C(C)(C)C)C1)C1CC(C)C1C,74,3.795104603
CCC(CCCCCNC(=O)NC1CC(=O)N(C(C)(C)C)C1)C1CC(C)C1C,74,4.768300407
CCC(CCCCNC(=O)NC1CC(=O)N(C(C)(C)C)C1)C1CC(C)C1C,74,4.361919029
CCC(CCCCCNC(=O)NC1CC(=O)N(C(C)(C)C)C1)C(C)(C)C,74,5.224057955
CCC(CCCCCNC(=O)NC1CC(=O)N(C(C)(C)C)C1)C(=O)C(C)C,74,4.394779292
CCC(CCCCCNC(=O)NC1CC(=O)N(C(C)(C)C)C1)C(=O)C(C)(C)C,74,4.78222562
CCC(CCCCCNC(=O)NC1CC(=O)N(C(C)(C)C(C)(C)C)C1)C(C)C,74,5.688679466
CC[CH-]C([NH2+]CCN1CCCS1(=O)=O)c1ccc(OC)cc1,75,-0.129512027
CCC[CH-]C([NH2+]CCN1CCCS1(=O)=O)c1ccc(OC)cc1,75,0.246109786
CCC([NH2+]CCN1CCCS1(=O)=O)c1ccc(OC)cc1,75,0
CCC([CH][CH]N1CCCS1(=O)=O)c1ccc(OC)cc1,75,1.984259427
CCC([CH]CN1CCCS1(=O)=O)c1ccc(OC)cc1,75,2.135001844
CCC([CH]N1CCCS1(=O)=O)c1ccc(OC)cc1,75,2.010328991
CCCC([CH]N1CCCS1(=O)=O)c1ccc(OC)cc1,75,2.414896625
CCCC(CCCN1CCCS1(=O)=O)c1ccc(OC)cc1,75,3.581042638
CCCC(CCCN1CCCS1(=O)=O)c1ccc2ccccc2c1,75,4.699574004
CCCC(CCCN1CCCS1(=O)=O)c1ccc2cc(OC)ccc2c1,75,4.655385201
CCCC(CCCN1CCCS1(=O)=O)c1ccc2cc3ccccc3cc2c1,75,5.755006176
