SMILES,mol_id,sim,qed
CC1=C(CC[NH+]2CCCC2)C=C(c2cccnc2)CC1(C)C,357,0.225352113,0.902483466
Cc1cc(CC[NH+]2CCCC(C(N)=O)C2)c(C)cc1C,357,0.576923077,0.843764973
Cc1cc(CC[NH+]2CCCC(C(N)=O)C2)c(C)c(C)c1,357,0.545454545,0.843764973
Cc1ccc(CCN2CCCC(C)(C)C2C(N)=O)c(C)c1,357,0.260869565,0.925767573
Cc1nc(CCC[NH+]2CCCC2C(N)=O)cs1,358,1,0.771739698
Cc1nc(CCC[NH+]2CCCC(C(N)=O)C2)cs1,358,0.660377358,0.79925602
Cc1nc(CCC[NH+]2CCCC(C(F)F)C2)cs1,358,0.50877193,0.869071406
Cc1nc(CCC[NH+]2CCCc3sc(F)nc32)cs1,358,0.426229508,0.93720293
CCOC(=O)c1cnn(C(=O)OCC)c1N,359,1,0.761165661
CCOC(=O)c1cncn(C(=O)OCC)c1=O,359,0.465116279,0.711529163
CCOC(=O)c1cn(C(=O)OCC)c(=O)nc1N,359,0.511627907,0.756210923
CCOC(=O)c1cnn(S(=O)OCC)c1N,359,0.595238095,0.741418368
CCOC(=O)c1cnn(C(=O)OCC)c1C(C)N,359,0.65,0.808608674
CCOC(=O)c1cnn(C(=O)C(C)(C)CC)c1N,359,0.717948718,0.825329798
CCOC(=O)c1cnn(CC(C)(O)CC)c1C(C)N,359,0.431372549,0.758223766
CCOC(=O)c1cnn(C(=O)CC)c1C(C)(C)N,359,0.545454545,0.817162047
CCOC(=O)c1cnn(CC(C)(O)CC)c1C#N,359,0.411764706,0.791298986
CCOC(=O)c1cnn(C2CC(C)(O)C2)c1N,359,0.543478261,0.758654878
CCOC(=O)c1cnn(C(=O)OCC(C)C)c1N,359,0.815789474,0.813953923
CCOC(=O)c1cnn(C(=O)C(C)C)c1C(N)CF,359,0.5,0.816092156
CCOC(=O)c1cnn(C(=O)C(C)CC)c1C(N)F,359,0.5,0.649865764
CCOC(=O)c1cnn(C(=O)C(C)(C)CC)c1C(N)F,359,0.5,0.660621407
CCOC(=O)c1cnn(C(=O)C(C)CC)c1C(N)CC,359,0.510638298,0.807214917
CCOC(=O)c1cnn(C(CC)C2CCCC2)c1C(C)N,359,0.407407407,0.817502162
CCOC(=O)c1cnn(C(=O)OCC)c1C#N,359,0.625,0.725753181
CCOC(=O)c1cnn(-c2cc(CO)ccn2)c1N,359,0.5,0.778390729
CCOC(=O)c1cnn(-c2c(O)cccc2F)c1N,359,0.510204082,0.820105631
CCOC(=O)c1cnn(Cc2c(O)cccc2F)c1N,359,0.490196078,0.828300507
CCOC(=O)c1cnn(-c2cc(C(C)O)ccn2)c1N,359,0.480769231,0.809798683
CCCC(=O)c1cnn(C(=O)OCC)c1N,359,0.710526316,0.783433765
CCCC(=O)c1cnn(C(=O)OC(C)CC)c1N,359,0.489361702,0.812862547
CCC(C)c1cnc(=O)n(C(=O)OCC)c1N,359,0.425531915,0.859616352
CCC(C)c1cnn(C(=O)OC(=O)O)c1N,359,0.425531915,0.586982064
CCC(C)c1cnn(C(=O)OC(C)=O)c1N,359,0.425531915,0.608494601
CCC(C)c1cnn(C(=O)OC(C)CC)c1N,359,0.425531915,0.876616471
CCOC(=O)c1cnn(C(=O)OCC)c1NCC,359,0.625,0.80264461
CCOC(=O)c1cnn(C(=O)OC(C)CC)c1N,359,0.75,0.817219409
CCOC(=O)c1cnn(C(=O)OC(C)C)c1CC,359,0.545454545,0.768571354
CCOC(=O)c1cnn(C(=O)OC(C)(C)C)c1N,359,0.789473684,0.802708588
CCOC(=O)c1cnn2c(N)ccc(C(C)(C)C)c12,359,0.479166667,0.842619945
CCC(C)c1ccn(C(=O)OCC(C)(C)C)c(=O)c1N,359,0.24137931,0.923273816
CCOc1cnn(C(=O)OCC)c1C(=O)OCC,359,0.536585366,0.741914988
CCOc1cnn(C(=O)c2ccc(OCC)cc2)c1N,359,0.387755102,0.9018019
CCOc1cnn(C(=O)c2ccc(O)cc2)c1C1CC1,359,0.285714286,0.928606502
CCOc1cnn(C(=O)c2ccc(O)cc2)c1C1CCO1,359,0.266666667,0.932658974
CCOc1cnn(C(=O)c2ccc(O)cc2)c1C1CCCN1,359,0.253968254,0.904149658
CCOc1cnn(C(=O)c2ccc(O)cc2)c1C1CCCCN1,359,0.25,0.906303823
CCOC(=O)c1cnn(C(=O)SCC)c1N,359,0.717948718,0.806453138
CCOC(=O)c1cnn(C(=O)SCC)c1CN,359,0.533333333,0.816446705
CCOC(=O)c1cnn(C(=O)SCC)c1C(C)N,359,0.510638298,0.840122832
CCOC(=O)c1cnn(CC(=O)SCC)c1N,359,0.568181818,0.789208742
CCOC(=O)c1cnn(CC(=O)SCC)c1CC,359,0.4375,0.738821819
CCOC(=O)c1cnn(CS(=O)C(C)CC)c1N,359,0.531914894,0.785446016
CCOC(=O)c1cnn(CC(=O)SCC)c1C(C)C,359,0.42,0.750928836
CCOC(=O)c1cnn(COC(=O)C(C)CC)c1N,359,0.555555556,0.779038954
CCOC(=O)c1cnn(COC(=O)C(C)C)c1N,359,0.581395349,0.781507845
CCOC(=O)c1cnn(CC(F)(F)CS)c1C,359,0.4375,0.652603655
CCOC(=O)n1ccc(C(=O)OCC)c1N,359,0.525,0.783984137
CCOC(=O)c1ccc(C(=O)OCC)nc1N,359,0.452380952,0.787107485
CCOC(=O)c1cnn(C(=O)OC(C)C)c1N,359,0.789473684,0.793841522
CCOC(=O)c1ccn(C(=O)OC(C)CC)c1N,359,0.4375,0.830972337
CCOC(=O)c1ccn(C(=O)OC(C)(C)CC)c1N,359,0.4375,0.847673123
CCOC(=O)c1cnn(C(=O)OCC)c1C(C)C,359,0.641025641,0.770089349
CCOC(=O)c1cnn2c(C(=O)OCC)cncc12,359,0.477272727,0.767538236
CCOC(=O)c1cnn2c(C(=O)OCC)c(N)ccc12,359,0.522727273,0.845323727
CCOC(=O)c1cnc2c(C(=O)OCC)cnn2c1N,359,0.609756098,0.818138046
CCOC(=O)c1cnc2c(C(=O)OCC)nn(C)c2c1N,359,0.428571429,0.833609722
CCOC(=O)c1cnc2c(C(=O)OCC)nn(C(C)C)c2c1N,359,0.403846154,0.838290905
CCOC(=O)c1cnn2c(C(F)F)c(C(=O)OCC)cnc12,359,0.4375,0.785389324
CCOC(=O)c1cnn2c1C(=O)C(C(C)C)=C(N)C2,359,0.450980392,0.82572469
CCOC(=O)c1cnn(C(=O)OCCC)c1N,359,0.861111111,0.790810448
CCOC(=O)c1cnn(C(=O)OCCCC)c1N,359,0.815789474,0.631081542
CCOC(=O)c1cnn(C(=O)OCC)c1CCC,359,0.641025641,0.751622383
CCOC(=O)c1cnn(C(=O)O)c1-c1ccsc1,359,0.469387755,0.861982714
CCOC(=O)c1cnn(C(=O)O)c1-c1sccc1C,359,0.469387755,0.873895071
CCOC(=O)c1cnn(C(C)c2sc(Br)cc2)c1N,359,0.490196078,0.865670461
CCOC(=O)c1cnn(C(=O)NCC)c1C(C)C,359,0.5,0.829714353
CCOC(=O)c1cnn(C2CCCC(C)C2)c1N,359,0.510204082,0.837298612
CCOC(=O)c1cnn(C(=O)c2ccccc2)c1N,359,0.682926829,0.840052215
CCOC(=O)c1cnn(C(=O)c2ccccc2)c1NCC,359,0.469387755,0.853220477
CCCOC(=O)c1cnn(C(=O)NCC)c1N,359,0.568181818,0.750998343
CCCOC(=O)c1cnn(C(=O)OCC)c1N,359,0.833333333,0.790810448
CCCC(C)c1cnn(C(=O)OCCC)c1N,359,0.468085106,0.857268206
CCCC(C)c1cnn(C(=O)OCCCC)c1N,359,0.448979592,0.790478198
CCOC(=O)c1cnc(C(=O)OCC)nc1N,359,0.476190476,0.758469891
CCOC(=O)c1cnc(C(=O)OCC)c(N)c1,359,0.409090909,0.787107485
CCOC(=O)c1cnc(C(=O)OCC)c(N)c1Cl,359,0.454545455,0.838449593
CCOC(=O)c1cnc(C(=O)OCC)c(CC)c1N,359,0.454545455,0.813388656
CCOC(=O)c1cnc(C(=O)O)c(OCC)c1N,359,0.466666667,0.75159112
CCOC(=O)c1cnc(C(=O)O)c2c(C)ccc(C)c12,359,0.413043478,0.86997867
CCOC(=O)c1cnn(C(=O)OC)c1-c1cccc(C)c1,359,0.48,0.811935041
CCOC(=O)c1cnn(C(=O)O)c1-c1cccc(C)c1,359,0.469387755,0.869733108
CCOC(=O)c1ncn(C(=O)OC(C)CC)c1N,359,0.4,0.817219409
CCOC(=O)c1cc(C)n(C(=O)OC(C)CC)c1N,359,0.4375,0.847198654
CCOC(=O)c1cnc(C(C)(C)CC)c(N)c1OC,359,0.408163265,0.82884669
CCCN1CC(=O)N2[NH+]=c3ccccc3=C(C2)[NH+]=C(c2ccccc2OC)C1=O,360,0.407894737,0.585544107
CCCN1CC(=O)N2[NH+]=c3ccc(Cl)cc3=[NH+]C2C1c1ccccc1OC,360,0.405063291,0.65827893
CCC1CC2CN1Cc1cc(Cl)ccc1C2c1[nH]oc(=O)c1C,360,0.136842105,0.912343106
CCCN1CC2=CC(=[NH2+])c3ccccc3OC2c2ccccc21,360,0.234567901,0.925671637
CCCC1CC2=CC(=[NH2+])N=C2c2ccccc2OCC1OC,360,0.181818182,0.92482853
CCCC1CC2=NCC=[NH+]C2=Cc2ccccc2OC1OC,360,0.181818182,0.924874382
CCCN1C[NH+](OC2=c3ccccc3=[NH+]C2c2ccccc2OC)C1=O,360,0.472222222,0.691717008
CCC1N2CC[NH+](Cc3cc4ccccc4[nH]3)C2=CCCC1=O,360,0.141304348,0.908245384
CCC1N(Cc2cc3ccccc3[nH]2)C(=O)C2CCCN12,360,0.188235294,0.940456421
CCCN1CC(=O)N2CC1=c1ccccc1=[NH+]C2c1c(OC)cccc1C,360,0.453333333,0.835881217
CCCN1CC(=O)NC1C1CCc2cccc([O-])c2C1CC,360,0.195402299,0.925013852
CCCN1CC(=O)NC=C1c1cccc2cc(C)ccc12,360,0.204819277,0.93539946
CCCN1CC([NH3+])CC1c1cccc2cc(C)ccc12,360,0.195121951,0.912302936
CCCN1CC(=O)N(CC2=c3ccccc3=[NH+]CC2=[NH+]c2ccccc2OC)C1=O,360,0.405063291,0.54981298
CCCCN1CC(=O)N(CC2=c3ccccc3=[NH+]C2)C1c1ccccc1OC,360,0.402597403,0.749031068
CCCC1CN(CC2=[NH+]CCCc3ccccc3O2)CC1CC,360,0.159090909,0.901931737
CCCC1CN(C2=[NH+]CCCc3ccccc3O2)CC1CC,360,0.162790698,0.926316826
CCCC1CN(C2=[NH+]CCCN2Oc2ccccc2)CC1C,360,0.188235294,0.913760179
CCCC1CN(C23CC2=[NH+]c2ccccc2O3)CC1C,360,0.176470588,0.90551105
CCCN1CC(=O)N(CC2=c3ccccc3=[NH+]C2O[NH2+]c2ccccc2OC)C1=O,360,0.430379747,0.311289136
CCCN1C(=O)NCC1C1COC(Cc2ccccc2)=C1C,360,0.188235294,0.908114404
CCCN1C(=O)OCC1C1(Oc2ccccc2)CNC1C,360,0.228915663,0.901234389
CCCC1C2COC1C(Cc1ccccc1)=C(C#N)N2,360,0.139534884,0.912954228
CCCC1C2COCC1(c1ccccc1)CNC2C#N,360,0.136363636,0.91747868
CCCC1C(=O)NCC1C1COCCN1Cc1ccccc1,360,0.159090909,0.904930965
CCCC1C2COCCN1C(Cc1ccccc1)=C2CN,360,0.151162791,0.903906542
CCCN1C(=O)NCC1C1COCCN1Cc1ccccc1,360,0.188235294,0.900170686
CCCN1CC(=O)N2[NH+](CC3=c4ccccc4=[NH+]C3O2)C(c2ccccc2OC)C1=O,360,0.567567568,0.56917983
CCCCN1Cc2cc(OC)ccc2-n2ccc(=O)[nH]c2=CC1,360,0.188888889,0.927889109
CCCC1=CN2CC(=[NH+]C3=CC=CC3=C2c2ccccc2)C1=O,360,0.183908046,0.926037725
CCCN1CC(C(=O)N2CCC=CC2=[NH+]c2ccccc2)CC1,360,0.181818182,0.910344905
CCCN1CCC(C2=[NH+]CCCCN2C(=O)c2ccccc2)CC1,360,0.21686747,0.909980299
CCCC1=NC2=C(CN2c2ccccc2C(=O)NC)C=C1,360,0.162790698,0.936548487
CCCN1CC(=O)N2[NH+](CC3=c4ccccc4=[NH+]C3Cc3ccccc3OC)C2C1=O,360,0.474358974,0.482770536
CCCN1CC(=O)N2C[NH+](CC3=c4ccccc4=[NH+]C3Cc3ccccc3OC)C2C1=O,360,0.46835443,0.503783812
CCCN1CC(=O)N(CC2=c3ccccc3=[NH+]C2Cc2ccccc2O[NH3+])C1=O,360,0.405063291,0.436517084
CCCN1CC(=O)N(CC2=c3ccccc3=[NH+]C2Cc2ccccc2OC)C1=O,360,0.466666667,0.666682246
CCCN1CN(CC(=O)N2Cc3[nH]ccc3Cc3ccccc32)C1=O,360,0.218390805,0.931277248
CCCN1CN(CC(=O)N2Cc3ccccc3Cc3[nH]ccc32)C1,360,0.2,0.938951765
CCCC(=O)N1Cc2[nH]ccc2Cc2ccccc2CC1=O,360,0.1875,0.926189562
CCCC(=O)N1Cc2[nH]ccc2CN1Cc1cccc[nH+]1,360,0.157303371,0.932366864
CCCC(=O)N1Cc2ccccc2CC1Cc1ccc(=O)[nH]c1,360,0.186046512,0.943700262
CCCN1CC(=O)N2NC(CC3=c4ccccc4=[NH+]C3[O-])(c3ccccc3OC)C2C1=O,360,0.4625,0.52389586
CCCN1CC(=O)N2CC3[NH+]=c4ccccc4=[NH+]C3(c3ccccc3OC)C2C1=O,360,0.441558442,0.562790933
CCCOc1ccccc1C1CCNC(=O)CN2C(=C1)N=CC=C2C,360,0.247191011,0.91632029
CCCOc1ccccc1C1CC2NC(C)=NCN2C(=O)C=CCC1,360,0.21978022,0.912680313
CCCOc1ccccc1C1CC2NC(C)=NCN2C(=O)C=C1,360,0.229885057,0.929546479
CCCc1ccccc1C1CC2NC(C)=NC2=CN1C(=O)CF,360,0.175824176,0.927650252
CCCCc1ccccc1C1NC2=CC=NC(C)CN2C(=O)CCC1,360,0.195652174,0.901392852
CCCCc1ccccc1C1NC2=CC=NC(C)CN2C1=O,360,0.211764706,0.928529486
CCCCc1ccccc1C1NC2=CC=NC(C)CN2C(=O)CC1C,360,0.213483146,0.905593632
CCCc1ccccc1C1NC2=NC=CN3C(=O)CC(C)C1=C23,360,0.235294118,0.93105693
CCCN1CC2CN(Cc3c[nH]c4ccccc34)N=CC2=C1OC,360,0.215909091,0.918573099
CCCN1CC2CN(Cc3c[nH]c4ccccc34)NC=C2C1=O,360,0.206896552,0.910445345
CCCN1CC2CC(c3ccccc3OC)n3ccc(c32)N1,360,0.320512821,0.934282599
CCCN1CC2CC(c3ccccc3OC)NC=C2C1=O,360,0.364864865,0.924301689
CCCN1Cc2c([nH]cn2)-c2ccccc2CC1CC,360,0.192771084,0.922508829
CCCN1CC(=O)N(CC2=c3[nH]ccc3=[NH+]C2)CC(c2ccccc2OC)C1=O,360,0.419753086,0.641791962
CCCN1CC2CN(Cc3[nH]ccc3-c3ccccc3)C(=O)C2O1,360,0.209302326,0.919303172
CCCN1CC2CN(Cc3[nH]ccc3-c3ccccc3)C2(C)C1=O,360,0.226190476,0.918085126
CCCN1CC2CN(Cc3[nH]ccc3-c3ccccc3)C2C1=O,360,0.243902439,0.922232007
CCCN1CC2CN(Cc3[nH]ccc3-c3ccccc3)C2C1,360,0.178571429,0.914839342
CCCN1CC2CNCC(c3ccccc3)N(CC2=O)C1C,360,0.265822785,0.924671172
CCCN1CC2CNCC(c3ccccc3)N(CC(=O)C2)C1,360,0.231707317,0.924693866
CCCN1CC2CNCC(c3ccccc3)N(CC(=O)C2)C1C,360,0.275,0.928132343
CCCN1CC2=[NH+]c3ccccc3N2CC2=CC=CC(OC)C2=[NH+]1,360,0.204545455,0.900033994
CCCN1CC2=CC=CCC2=[NH+]c2ccc(OC)c(CC)c2O1,360,0.220930233,0.926471219
CCC(CC)C1=C2C=CC=CC2=[NH+]c2ccc(OC)cc2C1,360,0.227848101,0.91401527
CCCN1CC(=O)N(CC2=c3ccccc3=[NH+]C2Cc2ccccc2OC)[C]1CC,360,0.454545455,0.700730344
CCCN1CC(=O)N(CC2=c3ccccc3=[NH+]C2Cc2ccccc2OC)[C]1C,360,0.460526316,0.735418712
CCCN1CC(=O)N(CC2=c3ccccc3=[NH+]C2Cc2ccccc2OC)C1,360,0.428571429,0.718677391
CCN1CC2CCc3ccccc3OC2Cc2cc[nH]c2C1OC,360,0.152173913,0.916952746
CCN1CC2Cc3ccccc3CCC2c2cc[nH]c2OC1OC,360,0.164835165,0.916952746
CCCN1CC2CCc3ccccc3OC2c2cc[nH]c2C1OC,360,0.191011236,0.923764944
CCCN1C(=O)OC2CC1CCc1cccc(OC)c1CN2,360,0.265060241,0.932570364
CC(=O)N1CC[NH+]=C1c1ccccc1Cc1ccc2c(c1)OCO2,360,0.119565217,0.904429512
CCCN1C(=O)C[NH+]=C1c1ccccc1CC1CCc2ccoc21,360,0.2,0.909063409
CCN1CCC2(c3ccccc3)C[NH+]=Cc3cc(ccc31)O2,360,0.134831461,0.912138231
CCN1CCC2(c3ccc(F)cc3)CC[NH+]=C2c2ccoc21,360,0.134831461,0.917318527
CCCN1C2(c3ccc(F)cc3)CC[NH+]=C2c2ccoc2CC1,360,0.168539326,0.937366384
CCCC1CC2C(=O)NCC(c3ccccc3OC)=C2CN1C,360,0.280487805,0.928888273
CCCC1CC2C(=O)NCC(c3ccccc3OC)=C2C1OC,360,0.240963855,0.908347078
CCCC1CCC2C(=O)NCC(c3ccccc3OC)=C2C1,360,0.259259259,0.918188547
CCCC1CCC2C(=O)NCC(c3ccccc3OC)N2C1,360,0.324675325,0.929632604
CCCN1CC(=O)N2[NH+](CC3=c4ccccc4=[NH+]C3NN2c2ccccc2OC)C1=O,360,0.46835443,0.499675656
CCCN1CC(=O)N([CH+]C2=c3ccccc3=[NH+]CN2)C(c2ccccc2OC)C1=O,360,0.486842105,0.606843056
CCC1CC(=O)N([CH]C2Cc3ccccc3C[NH2+]2)C1=C(C)c1ccccn1,360,0.173913043,0.910262326
CC1CC(=O)C(CC2CCNC2)c2ccc3ccccc3c21,360,0.16091954,0.906501745
CCCN1CC(n2cc(-c3ccccc3)c3c2CNC3=O)O1,360,0.186046512,0.943157253
O=C(Nc1ccccc1C(F)(F)F)N[NH+](Cc1ccc(F)cc1)C1CCCO1,361,0.571428571,0.535649023
O=C(Nc1ccccc1C(F)(F)F)N[NH+](c1ccc(F)cc1)C1CCCO1,361,0.590163934,0.56009727
O=C(Nc1ccccc1C(F)(F)F)N[CH]N(c1ccc(O)cc1)C1CCCO1,361,0.463768116,0.70724139
O=C(Nc1ccccc1C(F)(F)F)NC1[CH]OC(c2ccccc2Cl)CC1,361,0.405797101,0.711713656
O=C(Nc1ccccc1Cl)C1C=C2OCCC2C(F)CS1,361,0.230769231,0.900701395
O=C(Nc1ccccc1F)C1C=C2OCCCC2CS1,361,0.287671233,0.909805787
O=C(Nc1ccccc1F)C1C=C2OCCC2CS1,361,0.260273973,0.90438341
O=C(Nc1ccccc1C(F)(F)F)N[PH+](c1ccc(F)cc1)[C]1[CH][CH][CH][CH]1,361,0.421875,0.568680034
O=C(Nc1ccccc1C(F)(F)F)[C]1c2ccccc2[CH]N1CO,361,0.308823529,0.90725336
O=C(Nc1ccccc1C(F)(F)F)[C]1CCCC1,361,0.403508772,0.856469056
O=C(Nc1ccccc1C(F)(F)F)N[CH][CH]c1ccc(F)cc1N1CCCO1,361,0.405405405,0.732203722
O=C(Nc1ccccc1C(F)(F)F)N[CH]N(c1ccc(F)cc1)N1CCCO1,361,0.442857143,0.744880925
O=C(Nc1ccccc1C(F)(F)F)N[CH]N1CCCC1C1CCCCO1,361,0.455882353,0.842992061
O=C(Nc1ccccc1C(F)(F)F)N[CH]N1CCCC1C1CCCO1,361,0.484848485,0.866901888
O=C(Nc1ccccc1C(F)(F)F)NN1CCCC1[C]1[CH][CH][CH][CH]1,361,0.409090909,0.885556855
O=C(Nc1ccccc1C(F)F)N1CCCC1C1CCC[N]1,361,0.236842105,0.913868021
O=C(Nc1ccccc1C(F)(F)F)N[NH+](c1ccc(F)cc1)[C]1[CH][CH][CH][CH]1,361,0.421875,0.554690329
O=C(Nc1ccccc1C(F)(F)F)[NH]N(c1ccc(F)cc1)[C]1[CH][CH][CH][CH]1,361,0.444444444,0.597494829
O=C(Nc1ccccc1C(F)(F)F)[CH]NC(c1ccc(Cl)cc1)C1COCO1,361,0.442857143,0.746161245
O=C(Nc1ccccc1C(F)(F)F)[C]1[CH][CH][CH][C]1C1CCCO1,361,0.492063492,0.923278589
C[NH2+]C(C(=O)NC(c1cccs1)c1cccs1)n1cccn1,362,0.723404255,0.719669047
C[N+](C(=O)NC(c1cccs1)c1cccs1)n1cccn1,362,0.591836735,0.751801307
C[N+](C(=O)NC(c1cccs1)c1cccs1)n1ccnc1,362,0.509433962,0.751801307
CC(C(=O)[NH2+]C(C)(C)c1cccs1)n1cccn1,362,0.509433962,0.910230917
Cc1cc(N(C)C)ccc1NC(=O)c1c[nH]c2nccc(Cl)c12,363,1,0.767507935
Cc1cc(N(C)C)ccc1NC(=O)c1c[nH]c2ncccc12,363,0.672727273,0.779588324
Cc1cc(N(C)C)ccc1NC(=O)c1c[nH]cc1Cl,363,0.634615385,0.904309028
CC[C]1[CH]C[CH]C(c2cnn(CC)c2)C(CO)S1,364,0.106060606,0.909442777
CC1[CH][CH][C](C2COCC2c2ncc(Br)[nH]2)O1,364,0.060606061,0.910788328
C[CH][C]1[CH]C=C[CH]1[CH]C(C)(O)n1cc(Br)cn1,364,0.074626866,0.927164238
[CH]C1CC(CO)CCC1SCc1ccnc(C)c1,364,0.15625,0.905818814
CC[NH+](C)C(=O)Nc1cccc(CNC(=O)CN2CCCCC2)c1,365,0.446153846,0.723226399
CC[NH+](C)C(=O)Nc1cccc(CNC(=O)C[NH+]2CCCCCC2)c1,365,0.678571429,0.576623312
CCC[NH+](C)C(=O)Nc1cccc(CNC(=O)CN2CCCCC2)c1,365,0.439393939,0.695372205
CCC(C)C(=O)c1cccc(NC(=O)C[NH+]2CCCCC2)c1,365,0.607142857,0.788994139
CCC(C)C(=O)Nc1cccc(CN2CCCCC2)c1,365,0.571428571,0.888445807
CC[NH+](C)C(=O)Nc1cccc(CNC(=O)CN2CCCCCC2)c1,365,0.446153846,0.725489214
CC[NH+](C)C(=O)Nc1cccc(CNC(=O)C2CCCCCC2)c1,365,0.415384615,0.724873951
CC([NH3+])C(=O)Nc1cccc(CNC(=O)C2CCCCCC2)c1,365,0.491803279,0.723644691
C[C]1[CH][CH][CH][C]1C(=O)Nc1cccc(-c2cccnc2)c1,365,0.205479452,0.931394576
CC([NH])C(=O)Nc1cccc(-c2ccccc2F)c1,365,0.292307692,0.90204186
CC1CCCCN1CC(=O)Nc1cccc(-c2cccnc2)c1,365,0.263157895,0.938971718
CCC(C)C(=O)Nc1ccnc(C[NH+]2CCCCC2)c1,365,0.525423729,0.858544792
CCC(C)C(=O)Nc1ccnc(N2CCCCC2)c1,365,0.419354839,0.905686007
Cc1ccc([CH]N(C[NH3+])[CH]SC(C)CCO)cc1,366,0.446808511,0.703938318
Cc1cc(C([C]2[CH][CH][CH][CH]2)C(=O)SC(C)(C)C)ccc1O,366,0.172413793,0.906662592
Cc1ccc([CH]C[NH+](C[NH3+])SC(C)CCO)cc1,366,0.446808511,0.461350712
Cc1ccc([CH](C[CH]C[NH3+])CSC(C)CCO)cc1,366,0.5,0.730088186
Cc1ccc(C(C[NH3+])CC(C)C(C)O)cc1,366,0.404761905,0.782839467
Cc1ccc(C(C[NH3+])CC(C)C(C)CO)cc1,366,0.428571429,0.779263631
Cc1ccc(C(C[NH3+])CC(C)C(C)(C)CO)cc1,366,0.431818182,0.799788937
Cc1ccc([CH](C[NH3+])S[CH]N(C)CCO)cc1,366,0.5,0.764668754
Cc1ccc([CH](C[NH3+])S[CH]C(C)CCO)cc1,366,0.625,0.782326829
Cc1ccc([CH](C[CH])S[CH]C(C)CC[OH])cc1,366,0.477272727,0.786378728
Cc1ccc([CH](C[CH])S[CH]C(C)CO)cc1,366,0.4,0.811699881
Cc1ccc(C[CH+]C(C[NH3+])SC(C)CCO)cc1,366,0.558139535,0.706320961
Cc1ccc([CH]C(C[NH3+])S[CH]C(C)CCO)cc1,366,0.425531915,0.756540618
Cc1ccc([C](C[CH]C[OH])SC(C)CCO)cc1,366,0.413043478,0.759760216
Cc1ccc([C](CC[OH])CSC(C)CCO)cc1,366,0.431818182,0.760694147
Cc1ccc(C(CCO)[CH]C(C)CCO)cc1,366,0.475,0.762546996
Cc1ccc([CH2]C(C[NH3+])S[CH]C(C)CCO)cc1,366,0.425531915,0.757228734
Cc1ccc([CH](C[CH]C[NH3+])SC(C)CCO)cc1,366,0.717948718,0.75948893
Cc1ccc([IH2](C[NH3+])SC(C)CCO)cc1,366,0.5,0.463607546
Cc1ccc(C[PH+]([CH2-])SC(C)CCO)cc1,366,0.431818182,0.614662578
Cc1ccc([CH]C(C[NH3+])[CH]SC(C)CCO)cc1,366,0.488888889,0.756540618
Cc1ccc(C[SH+]C(C[NH3+])SC(C)CCO)cc1,366,0.558139535,0.560475216
Cc1ccc(C[CH]C(CCC[OH])SC(C)CCO)cc1,366,0.456521739,0.694952142
Cc1ccc(C(C[CH]CC[OH])SC(C)CCO)cc1,366,0.65,0.680455899
Cc1ccc(C[CH]C(C[OH])SC(C)CCO)cc1,366,0.477272727,0.760431151
Cc1ccc(C(C[PH])SC(C)CCO)cc1,366,0.722222222,0.782392751
Cc1ccc([CH]C[CH](C[NH3+])SC(C)CCO)cc1,366,0.558139535,0.757141773
Cc1ccc([CH]C(C[NH3+])(CO)SC(C)CCO)cc1,366,0.446808511,0.667199847
Cc1ccc([CH]C(CC[NH3+])SC(C)CCO)cc1,366,0.534883721,0.757141773
Cc1ccc([CH]C(C)SC(CO)CCO)cc1,366,0.4,0.783770549
Cc1ccc([CH]C(C)SC(C)CCO)cc1,366,0.525,0.81760372
Cc1ccc([CH-][NH+](C[NH3+])SC(C)CCO)cc1,366,0.466666667,0.365110481
Cc1ccc(C(CCO)[CH]C(C)(C)C)cc1,366,0.43902439,0.818117457
Cc1ccc(C(CCO)[NH2+]C(C)(C)C)cc1,366,0.404761905,0.800305967
Cc1ccc(SC(C[NH3+])C(C)CCO)cc1,366,0.476190476,0.743802628
Cc1ccc([CH][CH](C[NH3+])SC(C)CCO)cc1,366,0.585365854,0.776231059
Cc1ccc([CH]C(C[NH3+])SSC(C)CCO)cc1,366,0.5,0.720659135
Cc1nn(C)c(C)c1CN[CH]C1CCC[NH2+]C1,367,0.666666667,0.787684636
Cc1nn(C)c(C)c1CN[CH]1CCC[NH2+]C1,367,1,0.748616084
Cc1nn(C)c(C)c1CNC[C]1[CH][CH][CH][CH]1,367,0.404255319,0.826935202
Cc1nn(C)c(C)c1CCN1CCC[NH2+]C1,367,0.458333333,0.770855407
Cc1nn(C)c(C)c1CN[CH+]C1CCC[N-]C1,367,0.461538462,0.810519285
Cc1nn(C)c(C)c1CN[CH+]C1CCC[CH]C1,367,0.461538462,0.810322524
Cc1nn(CC(C)C)cc1CN1CCCC(C)C1N,367,0.181818182,0.907898794
Cc1nn(CC(C)C)c(CN2CCCC(C)C2)c1N,367,0.184615385,0.909189109
Cc1cc(C)c(C)cc1OCC1C[NH2+]CC2CSCC12,367,0.140625,0.923709272
Cc1nn(C)c(C)c1CN[CH+]C1CCC[NH2+]C1,367,0.644444444,0.736847754
Cc1nn(C)c(C)c1C[NH+]1CCCNC1C,367,0.411764706,0.725624981
Cc1nn(C)c(C)c1C[NH2+]Cc1ccc(C2CCC2)o1,367,0.344827586,0.907982528
