SMILES,mol_id,qed,sim,4dle
CC(=O)NC1CCC(CC(C#N)C2=CCC(C)CC2)CC1,26,0.796088293,0.355932203,-8.7
CC(=O)NC1CCC(CC(C#N)=CN2CCC(C)CC2)CC1,26,0.811363661,0.452830189,-8.7
CC(=O)NC1CCC(C=C(C#N)C2=CCC(C)CC2)CC1,26,0.800467802,0.519230769,-9.1
CC(=O)NC1CCC(C=C(C#N)C2=CCC(C)CC2)CCC1,26,0.624897188,0.482142857,-9.2
CC(=O)Nc1ccc(C=C(C#N)C2=CCC(C)CC2)cc1,26,0.839220063,0.26984127,-8.6
CC(=O)Nc1ccc(C=CC2=C(C)C3CCCCC32)cc1,26,0.847227807,0.177419355,-10.2
CC(=O)Nc1ccc(C=CC2CCC3CCCCC3=N2)cc1,26,0.879202979,0.194029851,-9.8
CC(=O)Nc1ccc(C=CC2=CC3CCCCC3CC2)cc1,26,0.817061011,0.166666667,-11
CC(=O)Nc1cccc(C=CC2=CC3CCCCC3CC2)c1,26,0.817061011,0.157142857,-11.1
CC(=O)Nc1ccc(C=CC2=COC3CCCCC3CC2)cc1,26,0.860893782,0.15942029,-10.4
CC(=O)Nc1cccc(C=C2CCC(O)C3CCCCC32)c1,26,0.867211826,0.15942029,-9.4
CC(=O)NCc1ccc(C=C(C#N)C2CCCCC2O)cc1,26,0.839466904,0.26984127,-9.5
CC(=O)NCc1ccc(C=C(C#N)C2CCCCC2)cc1,26,0.853689881,0.327586207,-9.8
CC(=O)NC1CCCCC1COc1ccc2c(c1)CCC2O,26,0.898943079,0.171428571,-9.5
CC(=O)NCC1CCCCC1COc1ccc(C=O)cc1,26,0.819291021,0.169230769,-8.5
CC(=O)NC1CCCCC1COc1ccc(C=O)cc1,26,0.84024981,0.206349206,-8.2
CC(=O)NCC1CCCC1COc1ccc(C=O)cc1,26,0.811210663,0.171875,-8.5
CC(=O)Nc1ccc(COC2CCCCCC2)cc1,26,0.835114008,0.166666667,-9.2
CC(=CCCCC=O)NCc1ccc2c(c1)OCO2,26,0.605375194,0.115942029,-8.6
CC1CCC(CNCc2ccc(CO)cc2)OC1,26,0.839275413,0.14516129,-8.1
CC1CC(=NNC(=O)OC(C)(C)C)CC(C)(C)C1,27,0.725062018,1,-8
CC=CC(=NNC(=O)OC(C)(C)C)C1CC(C)C1,27,0.617162836,0.384615385,-7.9
CCN(C(=O)NN=C1CC(C)(C)C1)C(C)(C)C,27,0.739675945,0.408163265,-8
CCN(C(=O)CC(C)(C)C)C1=CCC(C)(C)C1,27,0.726890769,0.228070175,-7.3
CCN(C(=O)NN=C=O)C1CC(C)(C)CC(C)C1,27,0.47693176,0.293103448,-7.4
CC#CC(=O)NN=C1CC(C)(C)CC(C)(C)C1,27,0.549833236,0.346938776,-7.9
CCN(C=O)CC1CC(C)(C)CC(C)(C)C1,27,0.672125469,0.166666667,-7.4
CC=C(CNC(=O)OC(C)(C)C)C1CCCC1,27,0.763406914,0.36,-7.8
CC=C(C)CNC(=O)C1(C)CCC(C)(C)C1,27,0.73086444,0.2,-7.9
CC=C(C)CNC(=O)C1CCC(C)(C)C1,27,0.711428815,0.236363636,-7.6
CCN(C=C1CCCC1)C(=O)CC(C)(C)C,27,0.713625398,0.157894737,-7.3
CCC(C)C=C1CC(C)(C)CNC1=O,27,0.673886492,0.157894737,-7.1
CC(C)C=C1CC(C)(C)CNC(=O)C1,27,0.639907585,0.140350877,-7.4
CC(C)C(=O)NN=C1CCCC(C)(C)C1,27,0.699468832,0.333333333,-7.6
CCON(C)C(=O)CC1=CCCC(C)(C)C1,27,0.543596067,0.206896552,-7.7
CCON(C)C(=O)C=C1CC(C)CCC1CC,27,0.556835914,0.2,-7.7
CCON(C)C(=O)C=C1CCCC(C)(C)C1,27,0.545712722,0.203389831,-6.7
CCC(C)C(=O)C=C1CCCC(C)(C)C1,27,0.637324216,0.189655172,-8.5
CCC(C)C(=O)C=C1CCCC(C)(CC)N1,27,0.739796557,0.142857143,-7.8
CCOC1(C)CC(=O)NC=C1C=C(C)CCC,27,0.79806509,0.153846154,-7.3
CCOCCC=C1C(=O)NC=C(C)CC1(C)CC,27,0.601770537,0.151515152,-7.3
CCOC1(C)CCCC(=CC(=O)NC=CC)C1,27,0.763408854,0.1875,-7.4
CC(=O)C=CC1OC(n2ccc(=O)[nH]c2=O)C2OC(C)(C)OC12,28,0.792385991,1,-8.6
CC(=O)C=CC1(C)OC(n2ccc(=O)[nH]c2=O)C2OC(C)(C)OC21,28,0.806560353,0.631578947,-8.9
CC(=O)C(C)CC1OC(n2ccc(=O)[nH]c2=O)C2OC(C)(C)OC21,28,0.861450686,0.593220339,-9.3
CC(=O)C(C)CC1OC(C)(n2ccc(=O)[nH]c2=O)C2OC(C)=CC21,28,0.891630564,0.306666667,-9.1
CC(=O)C(C)CC1C(CO)OC(n2ccc(=O)[nH]c2=O)C2(C)OC12,28,0.719770894,0.38028169,-8.6
CC(=O)C(C)CC1C(C)OC(n2ccc(=O)ccc2=O)C2(C)ON12,28,0.766438394,0.233766234,-7.3
CC(C)(C)C(=O)CC1C(C)OC(=O)C1n1ccc(=O)[nH]c1=O,28,0.826464534,0.328358209,-7.5
CC(C)(C)C(=O)CC1C(C)OC(n2ccc(=O)oc2=O)C12CO2,28,0.773932413,0.223684211,-7.3
CC(C)=CC(C)C1CC(=O)OC(n2ccc(=O)cc2)C1(C)CO,28,0.68375217,0.210526316,-8
CC(C)=C(C)C1CC(=O)OC(C(=O)CBr)C1n1cc(C)[nH]c1=O,28,0.4899552,0.223684211,-7.2
CC(C)=C(C)C1CC(=O)OC(C(=O)CBr)C1n1cc(C)[nH]1,28,0.51201148,0.168831169,-7
CC(C)=CC(C)C1CC(=O)OC(n2cc(C)c(=O)[nH]2)C1CO,28,0.655475757,0.2,-8.3
CC(C)=C(C)C(=O)OC(C)(C(=O)C1CO1)C1CC1(C)C,28,0.441173411,0.125,-8
CC(C)=C(C)C(=O)CC(C)(C(=O)[O-])C1CC(C(C)C)C1,28,0.702418444,0.097222222,-8.4
CC(C)=C(C)C(=O)CC(C)(C(=O)OC(C)C)C1CC1C,28,0.546932641,0.109589041,-8.1
CC(C)=C(C)C(C)=CC(=O)OC(C(=O)C(C)C)C1CC1,28,0.421057745,0.112676056,-8.7
CC(C)=C(C)C(=O)CC(C)(C(=O)C(C)C)C1CC1C,28,0.674069409,0.114285714,-7.8
CC(C)=C(C)C(=O)CC(C)OC(=O)C=C(C)C1CC1C,28,0.547485231,0.154929577,-8.4
CC(C)=C(C)C(=O)CC(C)(C(=O)C=C(C)C)C1CC1,28,0.670403777,0.132352941,-7.6
COC1CCC(C=C(C#N)C2CCC(C)CC2)CC1,29,0.702254083,1,-8.6
COC1CCC(C=C(C#N)c2ccc(C)cc2)CC1,29,0.761484419,0.456521739,-8.7
COC1CCN(C=C(C#N)c2ccc(C)cc2)CC1,29,0.780041567,0.301886792,-8.1
COC1CCC(C=C(C#N)CC(C)CCS)CC1,29,0.582891646,0.428571429,-7.4
COC1CCC(C=C(C)Cc2ccc(C)cc2)C1,29,0.717536518,0.283018868,-9.3
COC1CCC(C(C#N)=CC(C)CCCCC)CC1,29,0.485276863,0.489361702,-7.5
COC1CCC(C=C(C)CC(C)CC#N)CC1,29,0.672664663,0.425531915,-8.1
COC1CCC(C=C(C)CC(C)CCS)C(O)C1,29,0.572673819,0.25,-7.2
COC1CCC(C(C)=CC(C)CC#N)CC1,29,0.67824046,0.382978723,-7.6
COC1CCC(C=C(C)CC(C)CCS)CC1,29,0.544208794,0.346938776,-7.7
CC1CCC(C#N)=CC(CC(C)CCO)C1,29,0.791368969,0.186440678,-7.6
CC1CCC(C#N)=C(CC(C)OCCS)C1,29,0.746299385,0.166666667,-6.5
CC1CCC(C=C(C#N)CC(C)O)CC1,29,0.722809486,0.409090909,-7.3
CC1CCC(C(C#N)=CC(C)OCCS)C1,29,0.59009207,0.346153846,-6.4
CC1CCC(C(C#N)=CC(C)O)CC1,29,0.685048176,0.475,-6.7
CC1CCC(C(C#N)=CC(C)O)S1=O,29,0.699072141,0.254901961,-7.1
CC1=C(CC(C)C)C(O)C(N)CC1,29,0.641532177,0.090909091,-7.6
CC(C)COC(N)=C1CCC(O)CC1,29,0.68095388,0.111111111,-7.1
CC(C)COC(N)=C1CCC(C)CC1,29,0.705731372,0.176470588,-7.2
CC(C)COC(N)=C1CCC(C)CS1,29,0.735150562,0.140350877,-6.7
CC(C)COC1=C(N)C=CCC1=O,29,0.714793441,0.050847458,-6.6
CC(C)(C)COC1C(N)=CCCC1=O,29,0.731550415,0.06779661,-6.7
CN(C)S(=O)(=O)C=Cc1ccccc1,30,0.760342266,1,-7.4
CN(C)S(=O)(=O)CCC=Cc1ccccc1,30,0.787626405,0.514285714,-7.8
CN(C)S(=O)(=O)C=CC(=O)c1ccccc1,30,0.587114111,0.529411765,-7.8
CN(C)S(=O)(=O)C=CC(=O)Cc1ccccc1,30,0.740967606,0.486486486,-7.8
CN(C)S(=O)(=O)C=CC(=O)NCc1ccccc1,30,0.799707351,0.45,-7.9
CN(C)S(=O)(=O)C=CC(=O)NCCc1ccccc1,30,0.783019347,0.428571429,-8.3
CN(C)S(=O)(=O)CCCC(=O)C=Cc1ccccc1,30,0.717708292,0.475,-8.2
CN(C)S(=O)(=O)N(C)C=Cc1ccccc1C#N,30,0.823105171,0.325581395,-7.9
CN(C)S(=O)(=O)N(C)C=Cc1ccc(C#N)cc1,30,0.823105171,0.341463415,-7.8
CN(C)S(=O)(=O)NCCCCc1ccc(C#N)cc1,30,0.765065929,0.204081633,-8.2
CC(C)S(=O)(=O)NCCCCc1ccc(C#N)cc1,30,0.77842798,0.134615385,-8.5
CC(C)S(=O)(=O)NCCCCc1ccc(C=N)cc1,30,0.567295347,0.18,-8.7
CCCCS(=O)(=O)NCCCCc1ccc(C=N)cc1,30,0.514627334,0.173076923,-8.1
CC(C)S(=O)(=O)NCCCCC(=O)Cc1cccnc1,30,0.703900542,0.137931034,-8.3
CC(C)S(=O)(=O)NCCCCc1ccc(CCN)cc1,30,0.68329829,0.142857143,-8.3
CC(C)S(=O)NCCCCC(=O)Cc1ccc(CN)cc1,30,0.650006664,0.087719298,-8.3
CS(=O)(=O)N(C)CCCc1ccc(CCN)cc1,30,0.80409195,0.204545455,-8.3
CCCCN(C)C(=S)NCCc1ccc(CC)cc1,30,0.769656226,0.115384615,-7.5
CCCCN(C)C(=O)Cc1ccc(CC)cc1,30,0.739239394,0.152173913,-8.1
CCCCN(C)C(=O)NCCc1ccc(C)cc1,30,0.824420904,0.134615385,-8.1
CCCCN(C)C(=O)Cc1cc(CC)ccc1C,30,0.754564581,0.132075472,-8.3
CCCCN(C)C(=O)NCCc1ccc(CC)cc1,30,0.803612815,0.137254902,-8.3
CCCCN(C)C(=S)NCCc1cc(CC)ccc1C,30,0.771386984,0.101694915,-7.7
CCCCN(C)C(=O)NCCc1ccc2c(c1)CC2,30,0.837808763,0.122807018,-8.7
CC(=O)C=CN(C)c1ccc(O)cc1,31,0.741999957,1,-7.5
CC(=O)C=CN(C)c1ccc(O)cc1F,31,0.774550169,0.567567568,-7.6
CC(=O)C=CN(C)c1ccc(O)cc1C(C)F,31,0.81832759,0.512195122,-7.9
CC(=O)C=CN(C)C=Nc1ccc(O)cc1C(F)F,31,0.507089061,0.404255319,-8.6
CC(=O)C=CN(C)Cc1ccc(O)c2cc(F)ccc12,31,0.869484679,0.346938776,-9.2
CC(=O)C=CN(C)Cc1cc(O)ccc1C(F)(F)F,31,0.857377339,0.431818182,-7.9
CC(=O)C=CN(C)Cc1cc(O)c(C(F)F)cc1,31,0.822352163,0.361702128,-8.5
CC(=O)C=CN(C)Cc1cc(O)c(N)cc1F,31,0.475252979,0.340425532,-7.2
CC(=O)C=CN(C)Cc1cc(O)c(F)cc1N,31,0.475252979,0.340425532,-7.4
CCC(C)=CCN(C)Cc1cc(O)cc(F)c1,31,0.794042166,0.196078431,-7.8
CCC(C)=CCc1cc(O)c(F)cc1CO,31,0.771872082,0.137254902,-8.5
CCC(C)=CCc1cc(O)cc(F)c1CO,31,0.771872082,0.156862745,-8.4
CC=C(C)CN(C)Cc1cc([O-])cs1,31,0.712264947,0.166666667,-6.8
CC=C(C)Cc1cc(O)c(SC)cc1N,31,0.357839389,0.142857143,-7.6
CCOc1c(CO)cc(N)cc1SC=CN,31,0.538656055,0.089285714,-6.6
CCOc1c(CO)cc(N)cc1SC=CO,31,0.418689658,0.089285714,-6.4
CCC(C)(O)c1ccc(N)c(OC)c1,31,0.724085532,0.098039216,-7.3
CCC(C)(O)c1ccc(N)cc1OC,31,0.724085532,0.098039216,-7.3
CCS(C)(=O)=Cc1sc(N)cc1O,31,0.732656979,0.142857143,-5.6
CCS(C)(C)c1cc(N)c(O)cc1F,31,0.590471327,0.102040816,-6.3
CCS(C)(=O)=Cc1c(N)cc(F)cc1O,31,0.593516162,0.14,-6.7
CCOc1c(CCCO)cc(N)cc1SC,31,0.592569855,0.089285714,-6.4
CCOc1c(CCCO)cc(N)cc1SC=CCl,31,0.596078649,0.081967213,-6.4
CCOC(C)(Cc1cc(N)cs1)c1cccs1,31,0.891778371,0.06779661,-6.3
CC(C)=C(Cc1cc(N)cs1)N(C)CCCO,31,0.819716911,0.127272727,-6.4
CCc1c(CCCO)cc(N)cc1C(F)(F)F,31,0.803523131,0.092592593,-7.7
CC=CC(=O)Nc1cccc(C)c1C,32,0.712001314,1,-7.9
CC=CC(=O)Nc1ccc(C)c(C)c1,32,0.712001314,0.5,-8.2
CC=CC(=O)Nc1cc(C)cc(C)c1,32,0.712001314,0.459459459,-7.5
CC=CC(=O)Nc1cc(C)cc(Cl)c1,32,0.745290817,0.404761905,-7.2
CCNCC(=O)c1cc(C)cc(C)c1,32,0.73831256,0.173913043,-7.1
CNC(=O)Cn1cc(C)c(Cl)c1C,32,0.771703608,0.183673469,-6.3
CNC(=O)Cn1cc(C)c(Cl)c1,32,0.740122129,0.1875,-5.9
CNC(=O)c1cc(C)c(Cl)s1,32,0.720275724,0.195652174,-6.5
CNC(=O)c1cc(C)sc1Cl,32,0.720275724,0.173913043,-6.2
CNCCCc1cc(C)ccc1Cl,32,0.732518582,0.14,-6.8
CCNCCc1ccc(C)cc1Cl,32,0.732518582,0.117647059,-7
CCNCCc1ccc(C(C)C)cc1,32,0.705537585,0.102040816,-7.3
CCSCCc1ccc(C(C)C)cc1,32,0.656312989,0.102040816,-7.2
CCCCCc1ccc(C(C)=O)cc1,32,0.511651653,0.14893617,-7.8
CCCCCc1ccc(C(C)=O)cc1F,32,0.531569322,0.132075472,-8
COC(=O)c1ccc(C(C)C)c(F)c1,32,0.67965147,0.16,-7.3
CCC(=O)n1c(C)ccc1C(C)C,32,0.683738496,0.166666667,-7
COC(=O)c1ccc(CC(C)C)c(F)c1,32,0.716929184,0.150943396,-7.5
CNC(=O)C(=Cc1ccccc1)NC(C)=O,33,0.740762769,1,-7.2
CNC(=O)C([N+]#C)=Cc1ccccc1,33,0.702749898,0.526315789,-7.2
CNC(=O)C([NH])=Cc1ccccc1,33,0.671093262,0.571428571,-7.7
CNC(=O)[N+](C)=C(C)NC1C=CCC1,33,0.280432369,0.173076923,-6.7
CNC(=O)[N+](C)=C1C=CC=CCN1,33,0.518541156,0.176470588,-6.8
CNC(=O)[N+](C)=C1C=CC=CN1,33,0.513178127,0.266666667,-6.3
CNC(=O)C(=CC#N)[N-]C1CCCCC1,33,0.565247738,0.196078431,-7
CNC(=O)C([S-])=C1C=CC=N1,33,0.445325342,0.244444444,-5.8
Cc1oncc1C=Cc1ccon1,34,0.702926591,1,-7.6
Cc1oncc1C=Cc1ccccn1,34,0.723017463,0.567567568,-8.3
Cc1oncc1C=Cc1cccc([O-])n1,34,0.740234912,0.525,-8.8
Cc1nocc1C=Cc1cc2ccccc2[nH]1,34,0.721690348,0.25,-9.8
Cc1nocc1C=Cc1cc2ccccc2cn1,34,0.680575687,0.333333333,-10.2
Cc1nocc1C=Cc1cc2ccccn2c1,34,0.66742684,0.245283019,-9.4
Cc1nocc1C=Cc1cccc(C#N)c1,34,0.765017389,0.25,-9.2
Cc1oncc1C=Cc1cccc(C#N)c1,34,0.765017389,0.422222222,-9.2
CC1=NOCC1=Cc1ccnc(Nc2ccccc2)c1,34,0.921654112,0.147540984,-8.7
CC1=NOCC1C=Cc1ccnc(N)n1,34,0.782246883,0.2,-7.7
CC1=NC=CC1=Nc1cccc(C#N)c1,34,0.679017961,0.105263158,-7.6
CC1=NC=CC1=Nc1cccc(CN)c1,34,0.779551493,0.105263158,-7.4
CC1=NC=CC1=Nc1ccnc(CO)n1,34,0.778100243,0.122807018,-6.8
CC1=NC=CC1C=Nc1ccccn1,34,0.651660022,0.127272727,-7.6
CC1=NC=CC(Cn2cccn2)=CCC1,34,0.722920663,0.101694915,-7.5
CC1=NC=CC(Cn2cccn2)=CC1,34,0.697607605,0.105263158,-7.4
CC1=NC=CC(C=Nc2ccccn2)C1,34,0.674670324,0.140350877,-7.7
CC1=C(C=CC=NO)CCC=C1C#N,34,0.411041617,0.105263158,-7.5
CC1=C(C=NCc2ccco2)CCCC1,34,0.686889671,0.166666667,-7.5
CC1=NC=CC(C=NC=CCCCC)=C1,34,0.529524548,0.163636364,-7
CC1=C(C=NC2CCCCC2)C=CC=N1,34,0.676238117,0.150943396,-8.1
CC1=C(C=NCCCCO)C=CC=C1C#N,34,0.604676273,0.120689655,-7.5
CC(=Cc1cc(C#N)ccn1)CCCCO,34,0.769272435,0.137931034,-7.8
CC(=Cc1cc(C=O)ccn1)C#N,34,0.504688909,0.150943396,-6.9
CC(=Cc1ccsc1C#N)C=CCCO,34,0.791103783,0.101694915,-7.3
CC(=Cc1ccsc1C=C=O)CCCCN,34,0.607817335,0.098360656,-7.6
C(=Nc1ccccn1)c1ccc2c(c1)OCO2,35,0.738988444,1,-8.7
C(=Nc1ccccc1)c1ccc2c(c1)OCCO2,35,0.75330813,0.523809524,-9.2
C(=Nc1ccccn1)c1ccc2c(c1)OCCO2,35,0.757711477,0.837837838,-8.8
C(=Nc1ccccn1)c1ccc2c(c1)OCC2,35,0.734973652,0.651162791,-9
C(=Nc1ccccn1)C1=CCc2ccccc2O1,35,0.749622937,0.458333333,-9.1
C(=Nc1ccccn1)C1=CCc2ccccc2C1,35,0.729859816,0.425531915,-9.5
C1=NCc2cccc(N=Cc3ccco3)c2C1,35,0.721851354,0.180327869,-8.7
CC(Cc1ccccn1)Cc1ccc2c(c1)CCO2,35,0.832417713,0.293103448,-9.4
CC(Cc1ccccn1)Cc1ccc2c(c1)CCC2,35,0.800313379,0.203389831,-10.1
CC(Cc1ccccn1)Cc1cccc(C#N)c1,35,0.815634297,0.183333333,-9.3
CC(Cc1ccccn1)C1=CCC(C)(C)CCC1,35,0.695703043,0.177419355,-8.8
CC(CC(=O)O)Cc1cccc(C2CCC2)c1,35,0.841679993,0.092307692,-8.3
CC(CC(=O)N)Cc1cccc(C2CCC2)c1,35,0.831334482,0.090909091,-8.6
CC(CC(N)=O)Cc1cccc(CCCO)c1,35,0.754715746,0.078125,-8.2
CC(CCCN)Cc1cccc(C(=O)O)c1,35,0.774373523,0.095238095,-8.2
CC(CCCN)Cc1cccc(C(=O)O)n1,35,0.767651028,0.09375,-7.9
CC(C)CC(N)Cc1cccc(C(=O)O)n1,35,0.794545289,0.079365079,-8.3
CC(C)CC(=O)NCc1cccc(F)n1,35,0.770868498,0.079365079,-7.5
CC(C)CC(N)CC(=O)c1cccc(F)c1,35,0.779861075,0.079365079,-8.2
CC(C)CC(N)CC(=O)c1cccc(F)n1,35,0.615647805,0.078125,-7.8
CC(C)CCCNCc1cccc(CC(=O)O)n1,35,0.694521284,0.075757576,-7.7
CC(=C(F)C(=O)O)c1ccccc1,36,0.709626654,1,-7.6
CC(=C(F)C(=O)O)c1cccc(Cl)c1,36,0.768399442,0.64516129,-7.7
CC(=C(F)C(=O)O)c1cccc(F)c1,36,0.741383359,0.666666667,-8
CC(C(N)C(=O)O)=C(F)c1ccccc1,36,0.797359801,0.441176471,-7.8
CC(C(N)C(=O)O)c1ccc(F)c(Cl)c1,36,0.836398298,0.2,-7.4
NCCCC(F)(C(=O)O)c1cccc(F)c1,36,0.808951139,0.191489362,-7.7
CC(C(N)C(=O)O)=C(F)c1cccc(Cl)c1,36,0.857199285,0.333333333,-7.5
CC(OS(C)(=O)=O)C(F)c1cccc(Cl)c1,36,0.787268778,0.145833333,-7.8
CC(OS(=O)(=O)Cl)c1ccc(F)c(C)c1,36,0.777154391,0.127659574,-7.7
N#CC1(c2cccc(F)c2)CCC(O)(Cl)O1,36,0.767502087,0.115384615,-7.6
CN(F)C(CS(=O)(=O)O)c1ccc(F)c(Cl)c1,36,0.680678086,0.137254902,-7.8
NCCN(Cc1cccc(F)c1Cl)S(=O)(=O)O,36,0.790646466,0.14,-7.1
CC(F)(F)C(OS(N)(=O)=O)c1cccc(Cl)c1,36,0.922310432,0.14,-8.4
NCCN(Cc1ccc(F)c(O)c1)S(=O)(=O)O,36,0.654019851,0.12,-7.2
N#CC(F)c1ccc(OP(=O)(O)O)c(F)c1,36,0.797175731,0.12,-7.3
O=CNC(c1ccc(F)c(O)c1)C(O)(O)CCl,36,0.347981315,0.113207547,-7.6
O=CNC(c1ccc(F)c(O)c1)C(O)(Cl)CO,36,0.452466753,0.111111111,-7.4
O=CN(CC(F)(F)Cl)c1ccc(O)c(Cl)c1Cl,36,0.68305264,0.12244898,-7.3
O=CN(CC1CCC(F)(F)O1)c1ccc(O)cc1F,36,0.857467685,0.103448276,-8.8
O=CN(CC1CCC(F)(F)O1)c1ccc(O)c(F)c1,36,0.857467685,0.122807018,-8.9
O=CN(CC1CCC(F)(F)C(O)O1)c1ccccc1F,36,0.861576213,0.142857143,-9.5
O=CN(CC1CCC(F)(F)C(O)O1)c1ccccc1O,36,0.823127636,0.142857143,-9.1
O=CN(CC(F)(F)c1ccc2c(c1)CCCO2)C(=O)O,36,0.861480529,0.140350877,-9.3
O=CC1(C(F)(F)c2ccccn2)CCC(C(=O)O)O1,36,0.836945966,0.181818182,-8.2
C=CC(Cc1ccc(OC)c(F)c1)C(=O)C1(C)CC1,36,0.73280975,0.140350877,-8.4
COc1cc(C=CC(N)=O)cc(OC)c1OC,37,0.781275938,1,-6.6
COc1cc(C=CC(N)=O)cc(OC)c1C,37,0.783786623,0.75,-7.6
COc1cc(C=CC(N)=O)cc(Cl)c1OC,37,0.818777811,0.794117647,-7.5
COc1cc(C2C=CC(N)C2)c(Cl)cc1C,37,0.802931845,0.192307692,-8.5
COc1cc(C2C=CC(N)C2=O)cc(C)c1C,37,0.79035921,0.22,-8.2
COc1cc(C2C=CC(N)(O)C2)c(Cl)cc1C,37,0.628424832,0.222222222,-7.8
COc1cc(C=CC(N)=O)c(Cl)cc1C(C)C,37,0.839058287,0.454545455,-7.3
COc1cc(C)c(C=CC(N)=O)c(C)c1COC,37,0.811305765,0.444444444,-7.1
COc1cc(C=CCC(N)=O)c(Cl)c(COC)c1C,37,0.872996716,0.301886792,-7.4
COc1cc(C=CCC(N)C(C)=O)c(OC)cc1C,37,0.855332207,0.3,-8.1
COc1cc(C=CCN(C)C(C)=O)c(Cl)cc1COC,37,0.810087141,0.25,-8.2
COc1cc(C=CCN(C)C(C)=O)c(OC)cc1C=O,37,0.746335866,0.285714286,-8.3
COc1cc(C=CCC(N)CCCO)c(OC)c2ccccc12,37,0.783779741,0.263157895,-9
COC(C)c1cc(N2CCCCC2C=O)c(OC)cc1C,37,0.780517646,0.180327869,-7.7
COC(C)c1cc(N2CCCCC2C=O)c(OC)cc1CO,37,0.818135743,0.19047619,-7
COC(C)c1cc(N=C2CCCCC2O)c(C#N)cc1OC,37,0.925783659,0.153846154,-7.7
COC(C)c1cc(N=CCCCCO)c2c(c1)cc(CO)n2C,37,0.579817345,0.123076923,-7.3
COC(C)c1cc(N2CCCCC2=C([O-])OC)c(C#N)cc1Cl,37,0.790792695,0.1,-7.7
CCc1cc(C)c(N=C(N)NCCCO)c2cc(COC)oc12,37,0.413753253,0.147058824,-7.9
CCCC(=CC1N(C)CCC1O)c1cc(C=O)c(OC)cc1Cl,37,0.808122777,0.179104478,-7.6
COC(C)c1cc(N2CCCCC2=C(C)O)c(C=O)cc1Cl,37,0.647496433,0.136363636,-8.2
CCCc1cc(N(C)C=CCCO)c(OC)cc1C(=O)OCC,37,0.708059304,0.209677419,-7.3
CCCC(=CC(O)CCCCO)c1cc(C#N)c(OC)cc1C,37,0.682732728,0.171875,-8.3
CCCC(=CC(O)CCCCO)c1cc(C)c(C#N)c(C)c1CC,37,0.658098676,0.089552239,-8
CCCC(C)(O)c1cc(NCC)c(C=O)c(C)c1COCCC,37,0.501356036,0.158730159,-7.1
CCOC(=O)c1cc(N(C)CCC)c(C)c(CO)c1C#N,37,0.814241014,0.126984127,-7.3
C=CC(=O)NC(=O)C=Cc1cccnc1,38,0.741387478,1,-7.8
C=CC(=O)NC(=O)C=Cc1cccnc1C,38,0.772980107,0.545454545,-8.3
C=CC(=O)NC(=O)C=Cc1ccc(CO)cc1,38,0.760208289,0.536585366,-8.5
C=CC(=O)NC(=O)C=Cc1ccc(N(C)C)cc1,38,0.818290548,0.511627907,-8.9
C=CC(=O)NC(=O)C=Cc1ccc(COC)cc1,38,0.802812276,0.488888889,-8.7
C=CC(=O)NC(=O)C=Cc1ccc(SC)cc1,38,0.655406739,0.511627907,-8.6
C=CC(=O)NC(=O)C=Cc1ccc(S)cc1,38,0.617623989,0.564102564,-8.4
C=CC(=O)NC(=O)Cc1ccc(S)cc1,38,0.597514633,0.377777778,-7.4
C=CC(=O)OC(=O)c1ccc(CS)cc1,38,0.367903867,0.215686275,-7.1
C=CC(=O)OC(=O)c1cccc(N)c1,38,0.329125181,0.211538462,-7.5
C=CC(=O)OCc1ccc(C(=O)CC)cc1,38,0.433016303,0.20754717,-7.7
C=CC(=O)OC(C)Cc1ccc(N)cc1,38,0.463952619,0.203703704,-7.3
CCCC(=O)OCc1ccc(C(N)=O)s1,38,0.778065719,0.118644068,-6.9
COC1CCC(C(C#N)=CC2CCC3OCOC3C2)CC1,39,0.749367052,1,-8.6
COC1CCC(C(C#N)CCC2CCC3OCOC3=N2)CC1,39,0.782856141,0.25,-9
COc1ccc(C(C#N)CCC2CCC3OCCNC3C2)cc1,39,0.906290321,0.202702703,-9.1
COc1ccc(C(C#N)CCC2CCc3ccncc3O2)cc1,39,0.8410523,0.126582278,-9.2
COc1ccc(C(C#N)CCC2CCc3ccnc(O)c3C2)cc1,39,0.903672012,0.126582278,-9.8
COc1ccc(C(C#N)CCC2CCc3cc4c(cc32)OCO4)cc1,39,0.804682841,0.142857143,-9.4
COC1CCC(C(C#N)CCc2ccc3c(n2)OCCC3)CC1,39,0.831583032,0.205479452,-9.1
CCC1CCC(C(C#N)CCc2ccc3c(n2)OCCC3)CC1,39,0.791669819,0.128205128,-9.4
CCC1CCC(C(O)CCc2ccc3c(n2)NCCC3)CC1,39,0.865402088,0.08974359,-10.1
CCC1CCC(C(C#N)CCc2ccc3c(c2)OCC3)CC1,39,0.773267435,0.118421053,-9.7
CCC1CCC(C(C=O)CCc2ccc3c(c2)OCC3)CC1,39,0.718477352,0.08974359,-9.9
CCC1CCC(CCc2ccc(C(=O)O)c3c2OCC3)CC1,39,0.87264016,0.109589041,-10.4
CCC1CCC(C(C#N)CCc2ccc3c(c2)OCO3)CC1,39,0.790790256,0.138888889,-9.4
CCC1CCC(C(C#N)CCC2=CC=C(C(=O)O)CC2)C1,39,0.783956061,0.133333333,-9.3
CCc1ccc(C(C#N)CCC2CCC(C(=O)O)C2)[nH]1,39,0.833492499,0.164383562,-8.8
