SMILES,mol_id,qed,sim,gsk3,sa
CCNC(=O)c1nccn1C(c1cccnc1)C1CCCC1,254,0.923064792,0.35443038,0.01,0.762545167
Cc1ncc(C(=O)NC(c2cccnc2)C2CCCC2)n1C,254,0.943893209,0.346153846,0.05,0.778594377
CCNC(=O)C(c1cccnc1)C(c1cccn1C)C1CC1,254,0.890956628,0.308641975,0.02,0.717597388
CCNC(=O)C(c1cccnc1)N(C)C1CCCCC1CN,254,0.839081131,0.402597403,0.09,0.728264382
CCNC(=O)CCC(c1cccnc1)N(C)C1CCCCC1CN,254,0.767093994,0.333333333,0.11,0.716686321
CNC(=O)NC(c1cccnc1)C(c1cccnc1)C1CCCC1,254,0.885351383,0.356164384,0.05,0.734561486
CNC(=O)CN(C1CCCC1)C(c1cccnc1)c1cccnc1,254,0.887057383,0.351351351,0.01,0.825437283
CNC(=O)C(c1cccnc1)N(c1cccnc1)C1CCCC1,254,0.922293145,0.422535211,0.01,0.769727093
CNC(=O)C(c1cccnc1)c1cccnc1OC1CCCC1,254,0.921829258,0.329113924,0.04,0.779314464
NCCCc1cc(C(=O)NC2CCCC2)[nH]c1-c1cccnc1,254,0.766434764,0.282352941,0.23,0.834359722
NCc1cc(C(=O)NC2CCCC2)c(-c2cccnc2)[nH]1,254,0.80449558,0.296296296,0.24,0.830501388
NCc1nc(C(=O)NC2CCCC2)c(-c2cccnc2)[nH]1,254,0.794587589,0.296296296,0.29,0.820619926
NCc1nc(C(=O)NC2CCCCC2)c(-c2cccnc2)[nH]1,254,0.804015945,0.292682927,0.28,0.822481993
O=C(O)CS(O)=CC(=O)Nc1cccc(C(F)(F)F)c1,255,0.744705099,1,0,0.744750492
O=C(CS(=O)CC(F)(F)F)Nc1cccc(CCO)c1,255,0.836121895,0.338983051,0,0.776804456
O=C(CS(=O)CC(F)(F)F)Nc1cccc(CO)c1,255,0.863315615,0.350877193,0.02,0.778952642
O=C([O-])CS(=O)CC(=O)Nc1cccc(C(F)(F)F)c1,255,0.838261095,0.509803922,0.04,0.758639026
CCCc1cccc(NC(=O)CS(=O)CC(=O)[O-])c1,255,0.766842427,0.278688525,0.04,0.766944845
CCCc1cccc(NC(=O)CS(=O)CC(=O)[O-])c1C(F)F,255,0.769760269,0.202898551,0.02,0.711131759
CCCCS(=O)CC(=O)Nc1cccc(C(F)(F)F)c1C=O,255,0.779260641,0.272727273,0.02,0.752568004
CCCCS(=O)CC(=O)Nc1cccc(C(F)(F)F)c1,255,0.87704934,0.481481481,0.02,0.810459157
CCCS(=O)CC(=O)Nc1cccc(C(F)(F)F)c1,255,0.907085814,0.5,0.02,0.807894723
CCCS(=O)CC(=O)Nc1nccc(C(F)(F)F)c1,255,0.905368244,0.31147541,0.1,0.771653999
CCCS(=O)CC(=O)Nc1nccc(C(F)(F)F)n1,255,0.895156256,0.230769231,0.21,0.754147815
CCCCS(=O)CC(=O)Nc1nccc(C(F)(F)F)n1,255,0.871963623,0.223880597,0.22,0.759698189
CCCCS(=O)CCC(=O)Nc1nccc(C(F)(F)F)n1,255,0.836024023,0.202898551,0.24,0.759424457
NC(O)c1cc(O)n(-c2ccc(OCc3ccccc3)cc2)c1,256,0.632982664,0.777777778,0.01,0.7970236
CC(O)c1cc(-c2ccc(OCc3cccs3)cc2)on1,256,0.772567398,0.220588235,0.05,0.804866761
CC(O)c1cc(-c2ccc(OCC3CC3)cc2)on1,256,0.895555141,0.191176471,0.04,0.809612454
CC(O)c1cc(-c2ccc3c(c2)OCCO3)n(C)c1,256,0.90086243,0.149253731,0.06,0.775512739
CC(O)c1ccc2cc(OC3CCOCC3)ccc2c1,256,0.929730178,0.169230769,0.02,0.823356348
CC(O)Cc1ccc2cc(OC3CCOCC3)ccc2c1,256,0.936756275,0.215384615,0.02,0.817466509
CC(O)C(N)c1ccc(OCc2ccco2)cc1,256,0.84980424,0.283333333,0,0.8037193
CC(O)c1ccc(OCc2ccc(OC#N)cc2)cc1,256,0.84668795,0.37037037,0,0.831455124
CC(O)c1ccc(OCc2ccc(OCCN)cc2)cc1,256,0.821432463,0.377358491,0.04,0.863448573
CC(O)c1ccc(-c2cc(OCCCCN)ccc2Cl)cc1,256,0.75273114,0.246153846,0.12,0.845469244
CC(O)c1ccc(OCc2ccc(OCCN)cc2)cc1Cl,256,0.820858453,0.379310345,0.05,0.841914406
CC(O)c1cccc(-c2ccc(OCc3ccccc3)cc2)c1,256,0.719591319,0.327586207,0.07,0.882193913
CC(N)c1cccc(-c2ccc(OCc3ccco3)cc2)c1,256,0.750659881,0.246153846,0.12,0.851183148
CC(N)c1cccc(-c2ccc(OCc3cccnc3)cc2)c1,256,0.762150677,0.276923077,0.26,0.857792535
CC(N)c1ccc(-c2cc(OCc3cccnc3)ccn2)cc1,256,0.779714189,0.235294118,0.22,0.835356255
CC(N)c1ccc(-c2cc(OCc3ccncc3)ccn2)cc1,256,0.779714189,0.26984127,0.34,0.835215956
CC(N)c1cccc(-c2ccc(OCc3ccncc3)cc2)c1,256,0.762150677,0.31147541,0.38,0.857652237
CC(N)c1cccc(-c2ccc(OCc3ccncc3)cc2)c1CO,256,0.718518939,0.272727273,0.24,0.821918966
CC(N)c1cc(-c2ccc(OCc3ccncc3)cc2)ccn1,256,0.779714189,0.295081967,0.46,0.831392765
CC(N)Cc1cc(-c2ccc(OCc3ccncc3)cc2)ccn1,256,0.753714093,0.285714286,0.48,0.831255086
CC(N)Cc1cc(-c2ccc(OCc3ccncc3)cc2)c[nH]1,256,0.731797201,0.276923077,0.52,0.799237311
CC(N)Cc1cc(-c2ccc(COc3ccncc3)cc2)c[nH]1,256,0.731797201,0.276923077,0.53,0.795321353
CC(C)Cc1cc(OCc2ccc(-c3ccncc3)cc2)c[nH]1,256,0.706340616,0.230769231,0.54,0.847391639
CC(N)Cc1cc(OCc2ccc(-c3ccncc3)cc2)c[nH]1,256,0.731797201,0.261538462,0.59,0.790119745
CCCCCc1cc(OCc2ccc(-c3ccncc3)cc2)c[nH]1,256,0.565146182,0.223880597,0.54,0.855385762
CCCCc1cc(OCc2ccc(-c3ccncc3)cc2N)c[nH]1,256,0.626012202,0.16,0.56,0.825698602
CC(N)Cc1cc(OCc2ccc(-c3ccncc3)cc2)ccn1,256,0.753714093,0.26984127,0.48,0.829149811
CC(N)c1cc(OCc2ccc(-c3ccncc3)cc2)cc(F)c1,256,0.752857476,0.285714286,0.48,0.835962829
CC(N)c1cc(OCc2ccc(-c3ccncc3)cc2F)ccn1,256,0.77380345,0.183098592,0.53,0.808300399
CC(N)c1cc(OCc2ccc(-c3ccncc3)cc2)ccc1F,256,0.752857476,0.306451613,0.41,0.839683008
CC(N)c1cc(OCc2ccc(-c3ccncc3)cc2)ccc1,256,0.762150677,0.295081967,0.5,0.858651548
CC(N)c1cc(OCc2ccc(-c3ccncc3)cc2)ccn1,256,0.779714189,0.278688525,0.48,0.828025601
CCCc1n[nH]c2c1C(c1ccc(OCCN3CCOCC3)c(OC)c1)C(C#N)=N2,257,0.720274956,0.6375,0.27,0.715795883
CCCc1n[nH]c2c1C(c1ccc(OCCC3CC3)c(OC)c1)C(C#N)=N2,257,0.75715676,0.436781609,0.31,0.710265949
CCCc1nc(C2CC2)c(C=NCCOCC)c2[nH]c(C#N)c(OC)c12,257,0.54924853,0.194174757,0.11,0.719640934
CCCc1n[nH]c2c1C(c1ccc(OCC3CC3)c(O)c1)C(C#N)=NC2,257,0.833871739,0.319148936,0.13,0.690775384
CCCc1n[nH]c2c1C(c1ccc(OCC3CC3)c(O)c1)C(C#N)=N2,257,0.842434989,0.326086957,0.3,0.692098468
CCCc1n[nH]c2c1C(c1ccc(OCC3CC3)c(Cl)c1)C(C#N)=N2,257,0.826650762,0.326086957,0.31,0.700735088
CCCc1n[nH]c2c1C(=Nc1ccc(O)cc1)C1CCOCC1=N2,257,0.908327798,0.226804124,0.26,0.668690251
CCCc1n[nH]c2c1C(=Nc1ccc(O)cc1)C1COCC1=N2,257,0.914032069,0.206185567,0.27,0.659654762
CCCc1n[nH]c2c1C(=Nc1ccc(O)cc1)C1COCC1C2,257,0.91512447,0.210526316,0.19,0.671680217
CCCc1n[nH]c2c1C(=Nc1ccc(O)cc1)C1CC1CN2C,257,0.914183226,0.208333333,0.15,0.658539863
CCCc1n[nH]c2c(C=Cc3ccc(O)cc3)c(C)nn12,257,0.771949654,0.159574468,0.12,0.795365495
CCCc1n[nH]c2c1C=CC(c1ccc(O)cc1)C(C#N)C2,257,0.908406397,0.269662921,0.25,0.677329788
CCCc1n[nH]c2c1C(c1ccc(O)cc1)CC(C)=N2,257,0.892151647,0.255813953,0.28,0.722189807
CCCc1n[nH]c2c1C=CC2c1ncc(C#N)c(N)n1,257,0.880412132,0.225806452,0.27,0.682034341
CCCc1n[nH]c2c1C(c1ccc(O)cc1)C(CN)C2,257,0.79860459,0.26744186,0.12,0.706401408
CCCc1n[nH]c2c1C(c1ccc(Cl)cc1)CC(N)=N2,257,0.906921516,0.252873563,0.26,0.724932857
CCCc1n[nH]c2c1CCC2c1nnc(N)c(CC)n1,257,0.884334236,0.184782609,0.16,0.684740684
CCCc1n[nH]c2c1CSc1ncc(C#N)c(N)c1-2,257,0.875133644,0.217391304,0.13,0.717194562
CCCc1n[nH]c2ncc(-c3ncccc3N)c(Cl)c12,257,0.77492937,0.180851064,0.31,0.780767431
CCCc1n[nH]c2ncc(-c3nccnc3N)cc12,257,0.744682071,0.191011236,0.63,0.796472946
CCCc1n[nH]c2ncc(-c3ncccc3N)cc12,257,0.751302948,0.197802198,0.56,0.807202736
CCCc1n[nH]c2ncc(-c3cccnc3)c(N)c12,257,0.751302948,0.184782609,0.37,0.801763575
CCCc1n[nH]c2ncc(-c3ccccc3)c(N)c12,257,0.751996388,0.193181818,0.32,0.828284414
CCCc1n[nH]c2ncc(-c3cccnc3)cc12,257,0.762796486,0.204545455,0.56,0.835096496
CCCc1n[nH]c2ccc(-c3cccnc3)cc12,257,0.756113799,0.193181818,0.77,0.859545553
CCCCc1n[nH]c2ccc(-c3cccnc3)cc12,257,0.761972744,0.164835165,0.77,0.859387541
Cc1ccc2c(c1)N(C(=O)CCC(=O)N1CCC(C)CC1)CC(C)O2,258,0.846264432,0.727272727,0,0.801323758
Cc1ccc2c(c1)N(C(=O)CCC(=O)N1CCC(C)CC1)CCO2,258,0.856131634,0.540983607,0,0.862480619
Cc1ccc2c(c1)N(C(=O)CCC(=O)N1CCOCC1)CC(C)O2,258,0.846026863,0.759259259,0,0.801975778
Cc1ccc2c(c1)C(CC(=O)N1CCC(=O)CC1)N(C(C)C)CCO2,258,0.845919823,0.32,0.01,0.766290132
Cc1ccc2c(c1)C(CC(=O)N1CCC(C(N)=O)CC1)OCCO2,258,0.910528239,0.342465753,0.04,0.79195994
Cc1ccc2c(c1)CN(C(=O)CCC(=O)N1CCOCC1)CCO2,258,0.838429175,0.40625,0,0.865997098
Cc1ccc2c(c1)N(C(=O)CCC(=O)N1CCOCC1)CCCO2,258,0.846051602,0.5,0,0.860427645
Cc1ccc2c(c1)N(C(=O)CCC(=O)N1CCOCC1)CCN2C,258,0.84046994,0.444444444,0,0.852768401
Cc1ccc2c(c1)N(C(=O)CCC(=O)N1CCOCC1)CCN2,258,0.915081485,0.430769231,0.03,0.848161781
Cc1ccc2c(c1)N(C(=O)CCCN1CCOCC1)CCCN2,258,0.925044282,0.324324324,0.03,0.848257311
Cc1ccc2c(c1)N(C(=O)CCCN1CCOCC1)CCN=N2,258,0.857492822,0.324324324,0,0.806904153
Cc1ccc2c(c1)N(C(=O)CCCN1CCOCC1)CCN2,258,0.922094521,0.333333333,0.03,0.851026705
Cc1ccc2c(c1)N(C(=O)CN1CCOCC1)CCCN2,258,0.895459838,0.305555556,0.05,0.852777807
Cc1ccc2c(c1)N(CC(=O)N1CCOCC1)CCN2,258,0.877238689,0.333333333,0.06,0.854139212
Cc1ccc2c(c1)N(C(=O)CN1CCOCC1)CCN2,258,0.877238689,0.314285714,0.05,0.855335233
Cc1ccc2c(c1)N(CC(=O)N1CCOCC1)CCCN2,258,0.895459838,0.323943662,0.06,0.852450695
Cc1ccc2c(c1)N(CC(=O)N1CCNCC1)CCCN2,258,0.853836153,0.295774648,0.07,0.839936193
Cc1ccc2c(c1)N(CC(=O)N1CCNCC1)CCCN2C,258,0.886993761,0.295774648,0.03,0.846621458
Cc1ccc2c(c1)N(CC(=O)N1CCNCC1)CCN2,258,0.831570479,0.304347826,0.07,0.840977408
Cc1ccc2c(c1)N(CC(=O)N1CCC(N)CC1)CCN2,258,0.857602826,0.323943662,0.12,0.840462675
COc1ccc(CNC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)CC(C)N4C(=O)C3CC3)C2)cc1,259,0.634686952,0.921875,0,0.768258921
COc1ccc(CNC(=O)C2CCN(S(=O)(=O)C3CC(C)N4CCC4C3)CC2)cc1,259,0.739249128,0.52,0,0.724153867
COc1ccc(CNC(=O)C2CCN(C(=O)C3CC(F)N4CCCC34)CC2)cc1,259,0.76691611,0.425,0.02,0.728694524
COc1ccc(NC(=O)C2CCN(C(=O)C3CC(F)CN3C3CC3)CC2)cc1,259,0.84039149,0.305882353,0.03,0.769015885
COc1ccc(NC(=O)C2CCN(C(=O)C3CC(F)CN3)CC2)cc1F,259,0.85009935,0.239130435,0.02,0.768509529
COc1cc(F)cc(CNC(=O)C2CCN(C(=O)C3CC3)CC2)c1,259,0.897031358,0.432432432,0.01,0.888808423
COc1cc(F)cc(NC(=O)C2CCN(C(=N)C3CC3)CC2)c1,259,0.66232815,0.280487805,0.02,0.854416094
COc1cc(F)cc(NC(=O)C2CCN(C(=N)N)CC2)c1,259,0.579903815,0.265060241,0.02,0.874905115
COc1cc(F)cc(CNC(=O)C2CCN(CC3CC3)CC2)c1,259,0.87577918,0.371794872,0,0.886437277
COc1cc(F)cc(NC(=O)C2CCN(CC3CC3)CC2)c1,259,0.909249775,0.280487805,0,0.890917035
COc1cc(C)cc(NC(=O)C2CCN(CC3CC3)CC2)c1,259,0.908643087,0.283950617,0.01,0.895754008
COc1cc(CNC(=O)C2CCN(CC3CC3)C(C)C2)ccn1,259,0.873917219,0.345238095,0.04,0.766555427
COc1cc(CNC(=O)C2CCN(CC3CC3)C(CN)C2)ccn1,259,0.782971433,0.318181818,0.11,0.752386851
COc1cc(CNC(=O)C2CCN(CC3CC3)CC2)ccn1,259,0.870912396,0.35,0.04,0.877460531
COc1cc(CNC(=O)C2CCN(CCN)CC2)ccn1,259,0.79197031,0.345679012,0.06,0.874884213
COc1cc(CNC(=O)C2CCN(CC(C)N)CC2)ccn1,259,0.811088992,0.337349398,0.05,0.816820361
COc1cc(CNC(=O)C2CCN(CC3(C)CN3)CC2)ccn1,259,0.758198595,0.329411765,0.03,0.782900828
COc1cc(CNC(=O)C2CCN(CC3(CN)CC3)CC2)ccn1,259,0.783014018,0.325581395,0.09,0.840675867
Cc1cc(CNC(=O)C2CCN(C(C)CN)CC2)ccn1,259,0.850608714,0.301204819,0.11,0.81527201
Cc1cc(CNC(=O)C2CCN(CC3(N)CC3)CC2)ccn1,259,0.857457644,0.297619048,0.08,0.843156738
Cc1cc(CNC(=O)C2CCC(CN)CC2)ccn1,259,0.867670423,0.291139241,0.1,0.87087177
Cc1ccc(CNC(=O)C2CCC(CN)CC2)cn1,259,0.867670423,0.315789474,0.14,0.879548123
Cc1ccc(CNC(=O)C2CCC(CN=CN)CC2)cn1,259,0.640152194,0.296296296,0.08,0.820840111
Cc1ccc(CNC(=O)C2CCC(CCN)CC2)cn1,259,0.864992205,0.307692308,0.14,0.874824381
Cc1ccc(CNC(=O)C2CCC(CCNCN)CC2)cn1,259,0.529044072,0.308641975,0.14,0.845188003
CCOC(=O)Cc1csc(NC(=O)C2CCCCC2C(=O)O)n1,260,0.768128831,1,0.01,0.781751766
CCOC(=O)Cc1csc(NC(=O)C2CCCCC2N)n1,260,0.807225588,0.784313725,0.07,0.777279092
CCOC(=O)Cc1csc(NC(=O)C2CCCCC2)n1,260,0.848327986,0.74,0,0.885152586
CCOCc1csc(NC(=O)C2CCCCC2CN)n1,260,0.844879401,0.542372881,0.08,0.764590612
CCOCc1csc(NC(=O)C2CCCCC2N)n1,260,0.86759025,0.561403509,0.07,0.768671919
CCOCc1csc(NC(=O)C2CCCCC2)n1,260,0.891854028,0.517857143,0,0.87890943
CCCCc1csc(NC(=O)C2CCCCC2)n1,260,0.874749923,0.473684211,0.01,0.889191679
CCc1csc(NC(=O)C2CCCCC2C)n1,260,0.894645173,0.566037736,0.01,0.781073841
CCCc1csc(NC(=O)C2CCCCC2N)n1,260,0.880605432,0.535714286,0.07,0.777123221
CCCc1csc(NC(=O)C2CCCCC2N)c1,260,0.879236145,0.34375,0.04,0.744931668
CCCc1csc(NC(=O)C2CCCCC2CN)n1,260,0.871727697,0.517241379,0.08,0.772727189
CCCc1csc(NC(=O)C2CCCCC2CCN)n1,260,0.846594875,0.5,0.1,0.76091045
COCc1csc(NC(=O)C2CCCCC2CN)n1,260,0.866096658,0.508474576,0.07,0.769213799
COCc1csc(NC(=O)C2CCCCC2CCN)n1,260,0.844879401,0.491803279,0.09,0.757581975
CCCc1csc(NC(=O)C2CCCCC2CCCN)n1,260,0.808644205,0.508196721,0.1,0.764788123
CCCc1cncc(NC(=O)C2CCCCC2CCN)n1,260,0.843248025,0.31884058,0.18,0.742465302
CCCc1cncc(NC(=O)C2CCCCC2CCCN)n1,260,0.811291225,0.328571429,0.18,0.746701949
CCCc1cncc(NC(=O)C2CCCCC2CCCCN)n1,260,0.720602393,0.305555556,0.18,0.749084852
CCCc1cncc(NC(=O)C2CCCCC2CN)c1C#N,260,0.873956097,0.273972603,0.18,0.731168852
CCCc1cncc(NC(=O)C2CCCCC2CN)n1,260,0.862958468,0.328358209,0.18,0.753055119
CCCCc1cncc(NC(=O)C2CCCCC2CN)n1,260,0.843248025,0.31884058,0.18,0.754872738
CCCCc1cncc(NC(=O)C2CCCCCC2CN)n1,260,0.791800552,0.314285714,0.18,0.756449935
CCCCc1cnc(NC(=O)C2CCCCC2CN)nc1,260,0.843248025,0.294117647,0.18,0.771397866
CCCCc1ccnc(NC(=O)C2CCCCC2CN)n1,260,0.843248025,0.31884058,0.2,0.763420174
CCOCc1ccnc(NC(=O)C2CCCCC2CN)n1,260,0.8328207,0.352941176,0.22,0.75321402
Cc1cccc2sc(NC(=O)C(C)n3c(O)c4c(c3O)CC=CC4)nc12,261,0.614845686,1,0.02,0.727183421
Cc1cccc2sc(NC(=O)C(C)n3c(O)c4ccccc4c3)nc12,261,0.572343977,0.616666667,0.01,0.784088067
Cc1ccc2sc(NC(=O)C(C)n3cc(O)c4c3CC=C4)nc2c1,261,0.760790856,0.416666667,0.04,0.734025099
Cc1ccc2sc(NC(=O)C(C)n3cc4c(c3)CC=C4)nc2c1O,261,0.760790856,0.485294118,0.02,0.712969443
Cc1ccc2sc(NC(=O)C(C)n3cccc3CO)nc2c1C,261,0.770657372,0.447761194,0.01,0.776464363
Cc1ccc2oc(NC(=O)C(C)n3cccc3)c(CO)c2c1C,261,0.774002806,0.246575342,0.01,0.746170613
Cc1ccc2oc(NC(=O)C(C)n3cccc3)c(CN)c2c1C,261,0.77410595,0.260273973,0.1,0.74394321
Cc1ccc(NC(=O)C(C)n2oc3c2CCCC3)c(C)c1C,261,0.927910884,0.267605634,0.02,0.752625759
Cc1ccc(NC(=O)C(C)n2oc3c2CCCC3)c(C)c1,261,0.933112422,0.267605634,0.02,0.768306952
Cc1csc(NC(=O)C(C)n2ncc3c2CCCC3)c1C,261,0.940707308,0.256756757,0.03,0.744370576
Cc1csc(NC(=O)C(C)n2ncc3c2CCC3)c1C,261,0.942516734,0.256756757,0.03,0.741148362
Cc1nsc(NC(=O)C(C)n2cccc2)c1C1CC1,261,0.929987069,0.275362319,0,0.739069418
Cc1nsc(NC(=O)C(C)n2cccc2)c1CN,261,0.885631122,0.260869565,0.09,0.729841466
Cc1csc(NC(=O)C(C)n2cccc2)c1CN,261,0.890096706,0.264705882,0.06,0.745591928
Cc1nc(NC(=O)C(C)n2cccc2)c(C)cc1N,261,0.886685091,0.292307692,0.04,0.763455496
Cc1nc(NC(=O)C(C)n2cccc2)ccc1CN,261,0.878630142,0.279411765,0.12,0.777529796
Cc1nc(NC(=O)C(C)n2cccc2)ccc1N,261,0.866582811,0.292307692,0.13,0.778340851
Cc1nc(NC(=O)C(C)n2cccn2)ccc1N,261,0.854674628,0.271428571,0.18,0.784841466
Cc1nc(NC(=O)C(C)n2cc(N)cn2)ccc1F,261,0.878418075,0.246575342,0.21,0.779634194
Cc1nc(NC(=O)C(C)n2cc(C#N)cn2)ccc1N,261,0.871475802,0.236842105,0.27,0.756543452
Cc1nc(NC(=O)C(C)n2cc(N)cn2)ccc1C#N,261,0.871475802,0.253333333,0.2,0.768972263
Cc1nc(NC(=O)C(C)n2cc(C#N)cn2)cnc1N,261,0.843826861,0.220779221,0.31,0.742674361
Cc1nc(NC(=O)C(C)n2cc(N)cn2)cnc1Cl,261,0.885664206,0.22972973,0.26,0.751903721
Cc1nc(NC(=O)C(C)n2cccn2)cnc1N,261,0.832706242,0.25,0.28,0.769585466
CCc1cc(C(=O)N(Cc2ccccc2)C2C(=O)N(CC)C(=O)NC2O)sc1C,262,0.758659103,0.527027027,0.04,0.716408491
CCc1cc(C(=O)N(Cc2ccccc2)C2C(=O)N(C)NC2OC)on1,262,0.834748994,0.373493976,0.07,0.700626916
CCc1cc(C(=O)N(Cc2ccccc2)C2C(=O)N(C)N2)n(CC)n1,262,0.862400316,0.329268293,0,0.746090132
CCc1cc(C(=O)N(Cc2ccccc2)C2CCC2)c(=O)[nH]c1C,262,0.915754496,0.346153846,0.02,0.863261236
CCc1cc(C(=O)N(Cc2ccoc2)C2CCC2)n(C)n1,262,0.849357462,0.227272727,0,0.817629689
CCc1cc(C(=O)N(Cc2ccsc2)C2CCC2)n(C)n1,262,0.85023075,0.24137931,0.01,0.828370497
CCN(Cc1ccccc1)C(=O)C1Cc2nc(N)sc2N1,262,0.90718827,0.244186047,0.09,0.756106265
CCN(Cc1ccncc1)C(=O)C1Cc2cc(C)nn2C1,262,0.86008284,0.191011236,0.08,0.74739447
CCN(Cc1ccncc1)C(=O)C1Cc2nc(C)nn2C1,262,0.846558848,0.204545455,0.11,0.753887034
CCN(Cc1ccncc1)C(=O)c1cc(CC)nn1C,262,0.836635294,0.219512195,0.07,0.852537866
CCNCC(=O)N(Cc1ccccc1)Cc1cc(C)nn1C,262,0.84902863,0.253012048,0.006666667,0.863477085
CCN(Cc1ccccc1)C(=O)c1cc(C)nn1CC(F)F,262,0.822169469,0.256097561,0.01,0.851250803
CCN(Cc1ccccc1)C(=O)c1nc2cc(C)ncn2n1,262,0.739135968,0.283950617,0.04,0.843851495
CCN(Cc1ccccc1)C(=O)c1cc2c(C)nn(C)c2[nH]1,262,0.80459198,0.280487805,0.03,0.837221502
CCN(Cc1ccccc1)C(=O)c1cc(C(F)F)nc(NC)c1O,262,0.84874983,0.215909091,0.02,0.82995059
CCN(Cc1ccccc1)C(=O)c1cc(C(F)F)nn1CC(N)=O,262,0.839152242,0.235294118,0.01,0.837124716
C(=O)N(Cc1ccccc1)C(=O)c1cc(C(F)F)nn1CCN,262,0.784798739,0.220930233,0.07,0.790782921
CCN(Cc1ccccc1)C(=O)c1cc(C(C)=O)c(N)[nH]1,262,0.828152086,0.25,0.01,0.851049677
CCN(Cc1ccccc1)C(=O)c1cc(C)nc(N)c1NC,262,0.889991789,0.253012048,0.08,0.860080815
CCN(Cc1ccccc1)C(=O)c1cc(N)nn1CC(C)C,262,0.891880357,0.240963855,0.04,0.849199857
CCN(Cc1ccccc1)C(=O)c1cc(N)nn1CC(C)=O,262,0.880360559,0.243902439,0.04,0.84050881
CCN(Cc1ccccc1)C(=O)c1cc(N)nc2[nH]cnc12,262,0.772059819,0.23255814,0.15,0.831419749
CCN(Cc1ccccc1)C(=O)c1cc(N)c2[nH]cnc2c1,262,0.726506259,0.238095238,0.1,0.853299114
CCN(Cc1ccncc1)C(=O)c1cc2c(N)n[nH]c2s1,262,0.773433965,0.235294118,0.34,0.80133729
CCN(Cc1ccccc1)C(=O)c1cc2c(N)n[nH]c2cc1CC,262,0.756008634,0.265060241,0.28,0.851363876
CCN(Cc1ccncc1)C(=O)c1cc2c(N)nsc2[nH]1,262,0.773433965,0.191011236,0.23,0.784741649
CCN(Cc1ccncc1)Cc1cc2c(N)n[nH]c2cc1CC,262,0.733675398,0.186046512,0.41,0.824001874
CCN(Cc1ccncc1)Cc1cc2c(N)n[nH]c2cc1CC=O,262,0.651442181,0.177777778,0.39,0.798115493
CCn1c(Cc2ccccc2)nc2cc(C(=O)NNN)ccc21,262,0.495051096,0.191011236,0.02,0.861452224
CCN(Cc1ccccc1)Cc1cc2c(N)n[nH]c2cc1CC=O,262,0.655912319,0.223529412,0.32,0.820559417
CCN(Cc1ccccc1)Cc1cc2c(N)nncc2cc1OC,262,0.754552409,0.206896552,0.11,0.848810476
CCN(Cc1ccccc1)Cc1cc2c(N)n[nH]c2cc1OC,262,0.733610535,0.226190476,0.34,0.860690919
CCN(Cc1ccccc1)Cc1cc2cn[nH]c2cc1N,262,0.705749168,0.202380952,0.21,0.857711729
CCN(Cc1ccccc1)Cc1cc2cnccc2[nH]c1=O,262,0.786564594,0.226190476,0.22,0.877859638
CCN(Cc1ccccc1)Cc1cc2c(N)ccnc2[nH]c1=O,262,0.759271979,0.223529412,0.27,0.855904905
CCN(Cc1ccccc1)Cc1cc2c(N)nccc2[nH]c1=O,262,0.759271979,0.223529412,0.2,0.866693949
CCN(Cc1ccccc1)Cc1cc2c(N)n[nH]c2nc1C1CC1,262,0.729392996,0.204545455,0.4,0.818002672
CCN(Cc1ccccc1)Cc1cc2c(N)n[nH]c2cnc1=O,262,0.751558516,0.223529412,0.41,0.823802574
CCN(Cc1ccccc1)Cc1cc2c(N)n[nH]c2cc1C(C)=O,262,0.682340855,0.235294118,0.29,0.843217496
CCN(Cc1ccccc1)Cc1cc2c(N)n[nH]c2c(CC(C)C)n1,262,0.688464858,0.177777778,0.3,0.811173505
CCN(Cc1ccccc1)Cc1cc2c(N)n[nH]c2c(C)nc1=O,262,0.751552231,0.238095238,0.26,0.813384238
CCN(Cc1ccccc1)Cc1cc2c(N)n[nH]c2c(C)n1,262,0.759023514,0.202380952,0.31,0.826169688
CN(Cc1ccccc1)Cc1cc2c(N)n[nH]c2c(CO)n1,262,0.666062373,0.197674419,0.326666667,0.813219505
CN(Cc1ccccc1)Cc1cc2c(N)n[nH]c2cc1CO,262,0.674686416,0.204819277,0.386666667,0.846215353
CCN(Cc1ccccc1)Cc1cc2c(N)n[nH]c2cc1C,262,0.757198821,0.2375,0.31,0.858759676
CCN(Cc1ccccc1)Cc1cc2c(N)n[nH]c2cn1,262,0.753728806,0.188235294,0.45,0.843073393
CCCCN1C(=S)NCC1Cc1ccc(O)cc1,263,0.799990797,1,0.03,0.786741183
CCCN1C(=S)NCC1Cc1ccc(O)cc1,263,0.800197225,0.846153846,0.04,0.779868329
CCCN1C(=S)NCC1CCc1ccc(O)cc1,263,0.799990797,0.659090909,0.06,0.781825647
CCCCN1C(=S)NCC1c1ccc(O)cc1,263,0.804558622,0.636363636,0.03,0.784842688
CCCCN1C(=S)NCC1c1ccc(O)c(OC)c1,263,0.811131073,0.454545455,0.06,0.781048228
CCCCN1C(=S)NCCC1c1ccc(O)cc1,263,0.819807933,0.5625,0.03,0.781025949
CCCCN1C(=O)NCC1c1ccc(O)cc1,263,0.839207497,0.5,0.01,0.805341406
CCCCN1C(=S)NCC1(C)c1ccc(O)cc1,263,0.819498337,0.450980392,0.05,0.740509774
